seed,checkpoint,optimizer_step,config_sha256,global_weight_relative_l2,bn1_beta_relative_l2,bn1_gamma_relative_l2,bn1_mean_relative_l2,bn1_variance_relative_l2,bn2_beta_relative_l2,bn2_gamma_relative_l2,bn2_mean_relative_l2,bn2_variance_relative_l2,bn3_beta_relative_l2,bn3_gamma_relative_l2,bn3_mean_relative_l2,bn3_variance_relative_l2,bn4_beta_relative_l2,bn4_gamma_relative_l2,bn4_mean_relative_l2,bn4_variance_relative_l2,conv1_kernel_relative_l2,conv2_kernel_relative_l2,conv3_kernel_relative_l2,conv4_kernel_relative_l2,fc128_bias_relative_l2,fc128_kernel_relative_l2,logits_bias_relative_l2,logits_kernel_relative_l2
123,initial,0,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,after_first_step,1,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d,1.3080926062875176e-05,7.700388122877952e-08,0.0,3.822203772849508e-08,0.0,7.42059628862815e-08,0.0,1.1247306109132588e-07,2.8104823562523645e-08,1.4643775958244608e-06,0.0,8.647531845131347e-08,9.536194229544307e-08,5.196372570621231e-08,0.0,8.392718954554203e-08,4.1940760589274156e-07,4.259517299192483e-08,2.85210658368503e-06,4.250082045081563e-05,8.227288584571656e-06,5.1217911325985696e-08,4.394715661607765e-08,0.0,2.98618219186234e-11
123,epoch_001,321,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d,0.1790633735109867,0.5964240584408491,0.007678652193239349,0.3234748884518334,0.0817224171486429,0.8371119686133229,0.01271987195145566,0.4234409909609289,0.30411054567146834,0.6292006546146595,0.012664548534357412,0.4094790593711486,0.30542897758207244,0.3934814167799802,0.007016669313524504,0.5635143932397569,0.24656054449457532,0.135775471151966,0.19853249898324798,0.26900356975659245,0.3267776794474186,0.5343952303832332,0.07292651085459705,0.8365894422263344,0.07253335197952808
123,epoch_005,1605,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d,0.5480613667356822,0.42468056610410965,0.05062554460459882,0.46434330093137804,0.3941108248384821,0.5031311263855777,0.06081956115182293,0.7142185399312762,0.25234175781932877,0.4086137444502995,0.05370253762607842,0.5847531843118209,0.2884774914722743,0.26870796980909806,0.027489995310667235,0.9863988351542813,0.2536831735684226,0.2126136215904162,0.5157608636585085,0.7036229263967981,0.8285386017634101,0.6556981182538677,0.1816290056728989,0.6232124295021456,0.21452905874064077
123,epoch_010,3210,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d,0.7758693754957792,0.4758913269572074,0.08327420490814448,0.4110542209012963,0.3096784559349554,0.39900602562800214,0.08974995038844234,0.8327083799599561,0.309555657449052,0.35756575806546836,0.08519337308746032,0.5292577886399801,0.3285718676214129,0.28138865106144106,0.03670968038797515,1.001585911315237,0.2699270501999773,0.2690993657190198,0.6587221933420278,0.8846242552411373,1.0341517270433978,0.8345532569875519,0.26182838049670015,0.5396111815054385,0.282202552629504
123,epoch_020,6420,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d,0.9961295571529469,0.5194194194097375,0.13953985015560044,0.4266492444690494,0.47544320005793245,0.3553885225316982,0.11586883237825595,0.8269321826978064,0.38037307993502745,0.27648526830412173,0.1277582519779139,0.4909815784441777,0.3627550882241828,0.268362385267849,0.048261081247415495,1.075287519180662,0.2544897311441015,0.34085813842753526,0.8001251448353531,1.049792295235425,1.1855277317231043,0.9633096957958531,0.37898103705387187,0.6309269990373851,0.3794263825377765
123,epoch_030,9630,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d,1.1018147361402568,0.5679819886116185,0.17479906606426593,0.46671892786388325,0.5469577902690224,0.35167386216631363,0.1267590866894773,0.7845281365948601,0.4061246177261405,0.24062319571421983,0.13332895459399668,0.43043741173788413,0.34396684725327137,0.2501759170141689,0.0541809567243986,1.1444506808209616,0.23137862182604627,0.38930381016438703,0.8779419031876003,1.1294900269773747,1.2515767960226138,1.0216134923728748,0.471981177804101,0.6704901541723227,0.46057070329496863
