framework,experiment,seed,epoch,train_loss,train_accuracy,val_loss,val_accuracy,learning_rate,elapsed_epoch_sec
keras,02_batch_order_alignment,123,1,2.077036142349243,0.17598283290863037,2.592634677886963,0.12762078642845154,0.0010000000474974513,165.7146028749994
keras,02_batch_order_alignment,123,2,1.8442758321762085,0.25051215291023254,2.0603396892547607,0.19781221449375153,0.0010000000474974513,161.73431691700534
keras,02_batch_order_alignment,123,3,1.7193009853363037,0.29538580775260925,1.8560129404067993,0.26618048548698425,0.0010000000474974513,160.49346933299967
keras,02_batch_order_alignment,123,4,1.665953278541565,0.3248463571071625,17.164024353027344,0.12716498970985413,0.0010000000474974513,160.61668500000087
keras,02_batch_order_alignment,123,5,1.6191282272338867,0.35030728578567505,2.2012929916381836,0.25706472992897034,0.0010000000474974513,160.3000668750028
keras,02_batch_order_alignment,123,6,1.591252326965332,0.36211100220680237,1.6712535619735718,0.32816773653030396,0.0010000000474974513,160.47843037499115
keras,02_batch_order_alignment,123,7,1.5389759540557861,0.3831821382045746,1.8650614023208618,0.29580673575401306,0.0010000000474974513,161.31160762500076
keras,02_batch_order_alignment,123,8,1.5315403938293457,0.3906936049461365,1.6765486001968384,0.3413856029510498,0.0010000000474974513,161.00313495799492
keras,02_batch_order_alignment,123,9,1.4943755865097046,0.40903326869010925,1.677194356918335,0.3564266264438629,0.0010000000474974513,160.62016870900698
keras,02_batch_order_alignment,123,10,1.4872092008590698,0.4138132929801941,2.429509401321411,0.20692798495292664,0.0005000000237487257,160.1328902499954
keras,02_batch_order_alignment,123,11,1.4093977212905884,0.44502976536750793,1.469988226890564,0.42251595854759216,0.0005000000237487257,158.02042687499488
keras,02_batch_order_alignment,123,12,1.3838557004928589,0.45761388540267944,1.6007031202316284,0.38969919085502625,0.0005000000237487257,159.26482058300462
keras,02_batch_order_alignment,123,13,1.3865636587142944,0.4579065442085266,1.5068302154541016,0.4115770161151886,0.0005000000237487257,161.75284933298826
keras,02_batch_order_alignment,123,14,1.365186333656311,0.46141839027404785,1.572745442390442,0.4083864986896515,0.0005000000237487257,157.92532049999863
keras,02_batch_order_alignment,123,15,1.3603177070617676,0.47058823704719543,1.726473093032837,0.3587055504322052,0.0002500000118743628,159.74600220800494
keras,02_batch_order_alignment,123,16,1.3188400268554688,0.4860013723373413,1.472272276878357,0.4206928014755249,0.0002500000118743628,159.6627064589993
keras,02_batch_order_alignment,123,17,1.3085802793502808,0.4856111705303192,1.5063867568969727,0.41613492369651794,0.0002500000118743628,160.1854973330046
keras,02_batch_order_alignment,123,18,1.2927958965301514,0.4963418245315552,1.3959696292877197,0.4708295464515686,0.0002500000118743628,161.13760612500482
keras,02_batch_order_alignment,123,19,1.2896941900253296,0.4959516227245331,1.7884458303451538,0.36873289942741394,0.0002500000118743628,162.42901820900443
keras,02_batch_order_alignment,123,20,1.2819591760635376,0.49995121359825134,1.4670478105545044,0.4434822201728821,0.0002500000118743628,159.0655473749939
keras,02_batch_order_alignment,123,21,1.276348352432251,0.5018047094345093,1.5466728210449219,0.4097538888454437,0.0002500000118743628,160.1830817079899
keras,02_batch_order_alignment,123,22,1.2689716815948486,0.5074626803398132,1.528148889541626,0.42206016182899475,0.0001250000059371814,161.0805792089959
keras,02_batch_order_alignment,123,23,1.2408710718154907,0.5218027234077454,1.3901358842849731,0.45670008659362793,0.0001250000059371814,160.0573914169945
keras,02_batch_order_alignment,123,24,1.2330695390701294,0.5185835361480713,1.4856421947479248,0.4266180396080017,0.0001250000059371814,159.77784141698794
keras,02_batch_order_alignment,123,25,1.231776475906372,0.5258998870849609,1.4361016750335693,0.4462169408798218,0.0001250000059371814,159.8083577080106
keras,02_batch_order_alignment,123,26,1.2276231050491333,0.5264852046966553,1.4266784191131592,0.45989060401916504,0.0001250000059371814,159.80926183299744
keras,02_batch_order_alignment,123,27,1.2208218574523926,0.5338991284370422,1.3486486673355103,0.4845031797885895,0.0001250000059371814,160.22164433301077
keras,02_batch_order_alignment,123,28,1.2207778692245483,0.5319480895996094,1.3951077461242676,0.46627163887023926,0.0001250000059371814,163.6310265409993
keras,02_batch_order_alignment,123,29,1.2173656225204468,0.528143584728241,1.3614978790283203,0.47493162751197815,0.0001250000059371814,161.38816704100464
keras,02_batch_order_alignment,123,30,1.213126540184021,0.5362403392791748,1.4575685262680054,0.44576117396354675,0.0001250000059371814,156.56183983299707
