seed,step,parameter,weight_relative_l2,weight_max_abs_diff,gradient_relative_l2,update_relative_l2,m_relative_l2,v_relative_l2
42,2,bn2/gamma,1.4294465452405745e-05,5.936622619628906e-05,0.026112064553556316,0.01992831867349888,0.021473626498381655,0.02192286219782037
42,2,bn2/beta,0.030241305465559816,0.00022608099970966578,0.03887857660046997,0.06181488910013428,0.03614582297442379,0.025915394232394775
42,2,conv3/kernel,0.0017687244856097277,0.0020632892847061157,0.03320465592270633,0.05599936942851126,0.025998000013908097,0.02272110668923778
42,2,bn3/gamma,2.4041841458441732e-05,0.00018018484115600586,0.03015055357808233,0.03425904177372034,0.022937232275336,0.01970198287315067
42,2,bn3/beta,0.019073107313924056,0.00013090146239846945,0.04154179814339763,0.04129311218115233,0.034983785258843644,0.037611044638992265
42,2,conv4/kernel,0.0014243934168722877,0.002332482486963272,0.027395797241618208,0.046674375665845313,0.02106387216057436,0.018397846545222384
42,2,bn4/gamma,9.897625172265265e-06,8.153915405273438e-05,0.014101808152708404,0.014603454507629524,0.009056171631026368,0.006489019652486014
42,2,bn4/beta,0.00875492134754099,0.00014759879559278488,0.015915801029549148,0.020019898819480055,0.010222673541418205,0.007500089152246604
42,2,fc128/kernel,5.537075516698265e-05,0.0001777559518814087,0.01553817788556951,0.006481751652361535,0.010229258440104269,0.007112156687660151
42,2,fc128/bias,0.0024302034070998123,3.644946264103055e-05,0.01722414468653824,0.005274422206447441,0.011622869766380006,0.008212426737059884
42,2,logits/kernel,1.4949164295562954e-05,3.0405819416046143e-05,0.0008246602387952065,0.002948192627003847,0.0005018401125320554,0.00033243250708137685
42,2,logits/bias,0.00014844317143727578,5.35859726369381e-07,0.0004100598206439207,0.000347782526123465,0.00026436827387188824,0.00018704612001292027
42,5,conv1/kernel,0.0017055103482907048,0.001967206597328186,0.12682763773669622,0.07341764182800964,0.06548192142714776,0.048837708462945016
42,5,bn1/gamma,8.276140872462973e-05,0.00025087594985961914,0.10303814629641704,0.07599726680543431,0.08237714948737665,0.022523391270341954
42,5,bn1/beta,0.03892178476294033,0.00046678935177624226,0.16227518320711423,0.07949998546076557,0.08181124110953626,0.0444958843540266
42,5,conv2/kernel,0.0024390505813662003,0.002221163362264633,0.13000937857784128,0.08818861529548588,0.06384641972927824,0.04175076360096694
42,5,bn2/gamma,8.227824235856723e-05,0.0002636909484863281,0.10706428323853456,0.07621141319227064,0.06502139626671213,0.03161915376382487
42,5,bn2/beta,0.0408282227803018,0.0003700649831444025,0.17558404171294079,0.07923099612252059,0.0800495040786392,0.05158825194209609
42,5,conv3/kernel,0.003316215861477758,0.002287019044160843,0.12571026226671708,0.08686271980415275,0.07127827321688131,0.036999114520039046
42,5,bn3/gamma,9.290115862983707e-05,0.0002988576889038086,0.090327248156388,0.08300929420255723,0.07232243824891205,0.04831725185949518
42,5,bn3/beta,0.03922939361278669,0.0004076526965945959,0.12921563760465232,0.09958768322110259,0.08851213096336216,0.05251689532455502
42,5,conv4/kernel,0.003817409759717368,0.002916242927312851,0.1161889477854965,0.08904380396385064,0.07765800915787986,0.044912774039437164
42,5,bn4/gamma,4.255311242172148e-05,0.00024521350860595703,0.07335659187464141,0.06535477390022688,0.046613284068889725,0.01757409168872917
42,5,bn4/beta,0.017111333312673643,0.0001863003708422184,0.07889345507450646,0.0664028169037989,0.050165390711014085,0.018086092852119855
42,5,fc128/kernel,0.0012119579388996562,0.00240471214056015,0.07170627870259376,0.1258029351406329,0.04778518399823626,0.013812751104014302
42,5,fc128/bias,0.032499227545266365,0.0007967284182086587,0.0755114526019266,0.10966090376973171,0.05224263743306919,0.018117788945659186
42,5,logits/kernel,0.0004256481430042553,0.0008585304021835327,0.016659342833726148,0.11504704907779159,0.01325353944484046,0.002470186319732781
42,5,logits/bias,0.0018003953353257173,7.602619007229805e-06,0.007165431847362921,0.009380565805956326,0.00814961919392844,0.0012745933287908425
42,10,conv1/kernel,0.002791325502735327,0.002105414867401123,0.29372187519390364,0.13102349553623263,0.13202172169737145,0.046682510357963114
42,10,bn1/gamma,0.00025519819231615887,0.0006927251815795898,0.22742571935995284,0.14170016026011767,0.12265983497746509,0.036859790918148776
42,10,bn1/beta,0.05851673590388819,0.0007005305960774422,0.20106985489176707,0.12861349697842708,0.1361293706049696,0.043071239232180494
42,10,conv2/kernel,0.005248210953057272,0.002454753965139389,0.23165351444787785,0.14835915338892045,0.13462204692325472,0.06252444392705914
42,10,bn2/gamma,0.00025905732382300285,0.0006455183029174805,0.2464937795016997,0.19509735117236474,0.17188061739397922,0.04751157259053245
42,10,bn2/beta,0.06636357249902969,0.0007021308410912752,0.25682297599984305,0.16068521066775945,0.14208663753364867,0.06492179825763188
42,10,conv3/kernel,0.007856142896841596,0.002780407667160034,0.27401462730212495,0.1841673058483558,0.16402441469064763,0.0523251991903539
42,10,bn3/gamma,0.0002465417391677266,0.0008910894393920898,0.23135216271668274,0.18604793881673998,0.15276673073766556,0.05642334102782926
42,10,bn3/beta,0.07465326419853802,0.0010122577659785748,0.26075072514695674,0.18872127213620513,0.1839301946747866,0.06553063654098182
42,10,conv4/kernel,0.009929717745859698,0.0029971525073051453,0.2738451178029914,0.18902167593433622,0.16815686824883586,0.0686464474443672
42,10,bn4/gamma,0.0001822082332165383,0.0008563995361328125,0.2759635042038394,0.16897897247984806,0.16902741028967055,0.029855833533870165
42,10,bn4/beta,0.05060951901817016,0.0006488158833235502,0.2721567745287825,0.17179905479240792,0.1737574769527412,0.031699771607412094
42,10,fc128/kernel,0.004426857099557775,0.003978807479143143,0.26745866126608864,0.2771313424414863,0.18315051053342177,0.02862207855826082
42,10,fc128/bias,0.09730540684623196,0.0020489887101575732,0.2655431955328493,0.25626372614884113,0.19220693452177198,0.033166007961976586
42,10,logits/kernel,0.0018069252591899744,0.004622563719749451,0.07190181876843123,0.21087383149468997,0.06468644152656068,0.008259154387102488
42,10,logits/bias,0.009930757969213758,5.6409044191241264e-05,0.030507365071883567,0.04221037145757149,0.043737801890014916,0.003756122919879225
42,20,conv1/kernel,0.005926284476397959,0.0025498270988464355,0.5258464349326306,0.2355530957333538,0.22239379016280583,0.05602454715030219
42,20,bn1/gamma,0.0007467473491762246,0.0019150376319885254,0.4100241657242685,0.3039908080594023,0.3388005678269774,0.03737519122433636
42,20,bn1/beta,0.09409514038990928,0.0013467154931277037,0.4264228604322727,0.23856429988862213,0.24276561515356063,0.0650806803357179
42,20,conv2/kernel,0.012270292384532458,0.003343004733324051,0.46328852847407825,0.30898212569374334,0.2847155999563717,0.06688626810771003
42,20,bn2/gamma,0.0006361150118695053,0.0017337203025817871,0.4409026527825641,0.3173708759489482,0.31042728116199697,0.053764995107412686
42,20,bn2/beta,0.1017172331520462,0.0013419287279248238,0.5319693119468226,0.30684585111393825,0.3187749732914306,0.07750914404365433
42,20,conv3/kernel,0.01755136240374438,0.004516134038567543,0.5223867658757521,0.33648483814263963,0.3380710878052842,0.08234746657957538
42,20,bn3/gamma,0.000706913804978747,0.0028768181800842285,0.4734944242978278,0.3275905276476471,0.3546729089924933,0.10080334896327343
42,20,bn3/beta,0.1630515384322694,0.0029542146949097514,0.49448871391179533,0.38797839443250437,0.3999326471216899,0.08990888413980512
42,20,conv4/kernel,0.026522367158698684,0.006531553342938423,0.5038891552594993,0.37096831961312515,0.37387384174488003,0.10785899813325332
42,20,bn4/gamma,0.0005007075954281077,0.0023468732833862305,0.2638220602194413,0.2531022356108042,0.2383593164872369,0.05897362064275642
42,20,bn4/beta,0.10143328971489315,0.0021179469767957926,0.26642249062899775,0.2607466123069584,0.2607393693860888,0.06221868199952149
42,20,fc128/kernel,0.008601952951378243,0.005377523601055145,0.28614178501510557,0.3786450767811698,0.27458933557446286,0.05861273298361874
42,20,fc128/bias,0.14307933439506026,0.002788091078400612,0.2659048690036744,0.37719787407172495,0.27426687813627754,0.05933057122556869
42,20,logits/kernel,0.00524314493008548,0.012279078364372253,0.13120568530468277,0.36837922506552034,0.15046732672142654,0.028841548623790972
42,20,logits/bias,0.05467312960663259,0.00019535026513040066,0.04164658758483639,0.09789213638255863,0.0941579830557734,0.009224995574842267
42,50,conv1/kernel,0.017957194788059783,0.005298636853694916,0.623851113403157,0.48747847235445235,0.5694331497078674,0.1412879321369715
42,50,bn1/gamma,0.001283341546754464,0.00251007080078125,0.6359942092610468,0.4499504549567439,0.5205419403688216,0.1357392361473424
42,50,bn1/beta,0.19407800548991425,0.00397411803714931,1.0645514455701741,0.530272427663207,0.5369772832684231,0.10935985967022223
42,50,conv2/kernel,0.036156823438498416,0.01451018510852009,0.746578608360079,0.624459040335462,0.621136807952549,0.10517592505426376
42,50,bn2/gamma,0.001596691975184885,0.004335284233093262,0.4884608393672203,0.49154379189518016,0.4282063151666258,0.10251324680055687
42,50,bn2/beta,0.23952288942719646,0.0051632048562169075,0.5049419082817758,0.4884346801095373,0.4889128110652598,0.09776768909193638
42,50,conv3/kernel,0.04970000992845108,0.01243610680103302,0.7008061119494945,0.6345704813892482,0.6378783712051908,0.10486730026334758
42,50,bn3/gamma,0.0023564703928739376,0.007338404655456543,0.5916219738516222,0.4562975028843513,0.46440138588251056,0.1364460727742168
42,50,bn3/beta,0.2994661877410288,0.007381165400147438,0.7178100215046889,0.5646029406605727,0.6023989018119591,0.11173177149151989
42,50,conv4/kernel,0.0743909247043687,0.015017597936093807,0.7740677643704538,0.6839234766330373,0.7049913211483599,0.16339097248917456
42,50,bn4/gamma,0.0016045265917974303,0.004273891448974609,0.558776501789576,0.6153352642566536,0.588368752792424,0.079568402452207
42,50,bn4/beta,0.23022234474158695,0.00504454510519281,0.5803833243207697,0.6415814662089844,0.6259056569110367,0.07780661199052093
42,50,fc128/kernel,0.023046296344140054,0.013441545888781548,0.5755031758855653,0.6784107995977092,0.6083263746025782,0.11280089568091209
42,50,fc128/bias,0.2978744846303224,0.008089353330433369,0.5687388806004807,0.6415870787713402,0.5964627475140006,0.08632311967810112
42,50,logits/kernel,0.014420714925547567,0.017168525606393814,0.2835701731130387,0.7686959463094277,0.3894419886921046,0.07156835576508284
42,50,logits/bias,0.18154746727299634,0.0008980633283499628,0.09591237426618447,0.19799331662031386,0.19055074717569234,0.01726096057817253
42,100,conv1/kernel,0.0481414588813289,0.020994670689105988,0.8453753938071701,0.8434608654941497,0.9223672694630273,0.289593800593697
42,100,bn1/gamma,0.003075309110910109,0.006852984428405762,0.7447581043960259,0.6635956080844067,0.6994458396907364,0.3022034784358428
42,100,bn1/beta,0.5019276733126956,0.022801319137215614,0.5388548346492482,0.8350141995673367,0.7824794665492484,0.2733688618399676
42,100,conv2/kernel,0.07186387362503643,0.022861678153276443,0.9417794062330447,0.8139368908810373,0.798919895968507,0.20007615555702057
42,100,bn2/gamma,0.003831688265877207,0.011006832122802734,1.1423574342014398,0.8165833060002871,0.7792563773538401,0.17416003060274754
42,100,bn2/beta,0.42212817268662944,0.010649497620761395,0.8961543508701707,0.8424619192120206,0.7509185072499103,0.1931078458244585
42,100,conv3/kernel,0.09264798303166029,0.019673914648592472,1.0163472996295,0.8741489345327764,0.8524306761129626,0.1428911364845251
42,100,bn3/gamma,0.0036941434048162135,0.010029911994934082,0.8010026996234969,0.695777424056635,0.6872868990370116,0.1840637931174433
42,100,bn3/beta,0.4551697976621779,0.014629143290221691,1.0281950535264812,0.9295960018156764,0.8708747770226434,0.200830360661693
42,100,conv4/kernel,0.12977373921400506,0.030005689710378647,0.9217822770315279,0.9087605115481454,0.9133329570075891,0.19524501101672842
42,100,bn4/gamma,0.003296819523069245,0.012813270092010498,0.6472040748374771,0.8321864981443916,0.7713495776971543,0.1198081139015867
42,100,bn4/beta,0.37877770075421496,0.012526885140687227,0.6214591162415736,0.8718966004182059,0.8047470269709441,0.12271180309422271
42,100,fc128/kernel,0.03755765264381162,0.020114660263061523,0.6339478110235186,0.8455984894642645,0.7297082242466886,0.2010552602873292
42,100,fc128/bias,0.41724172260484227,0.01207067584618926,0.576193400197394,0.8556668733042351,0.7491835515414439,0.17587908613981512
42,100,logits/kernel,0.027719342207265733,0.023697104305028915,0.4041983550247985,0.6773137799825438,0.4366976296500082,0.122784803656188
42,100,logits/bias,0.5220618930941507,0.0028807956259697676,0.04603404932664965,0.17315104086761668,0.17235508046759737,0.01685188909021628
