seed,step,config_sha256,keras_loss,pytorch_loss,loss_abs_diff,global_weight_relative_l2,global_gradient_relative_l2,global_update_relative_l2,global_m_relative_l2,global_v_relative_l2
2026,0,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d,,,,0.0,,,,
2026,1,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d,2.098849296569824,2.098849296569824,0.0,5.8684911599946404e-05,3.0990924939754846e-05,0.0028397771701545874,3.099079759376223e-05,0.00010799084964762868
2026,2,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d,2.435133457183838,2.435133934020996,4.76837158203125e-07,0.00014280982537829564,0.005088349949149061,0.010686369517038026,0.004724385928600068,0.004631973346208015
2026,5,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d,2.174887180328369,2.1746299266815186,0.00025725364685058594,0.0005178494451719181,0.03297684559907543,0.026511699183559972,0.02163112971427636,0.009526373211857094
2026,10,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d,2.1937918663024902,2.193707227706909,8.463859558105469e-05,0.0021978821489671077,0.14307301301529315,0.09687120735199926,0.07676967852620269,0.01436669244023537
2026,20,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d,2.1495819091796875,2.1470913887023926,0.002490520477294922,0.007608673145175825,0.21068762942583044,0.3094119058430255,0.21606415214175184,0.02247912017297745
2026,50,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d,1.9590959548950195,1.9602891206741333,0.0011931657791137695,0.02717935227103835,0.3495763526011509,0.5996137188589241,0.4224667645474048,0.06249032968656558
2026,100,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d,2.0545830726623535,2.0972037315368652,0.04262065887451172,0.04793898945252593,0.6445855856033932,0.7452948640235499,0.5297524514846114,0.10725793112395979
