seed,step,config_sha256,keras_loss,pytorch_loss,loss_abs_diff,global_weight_relative_l2,global_gradient_relative_l2,global_update_relative_l2,global_m_relative_l2,global_v_relative_l2
42,0,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d,,,,0.0,,,,
42,1,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d,2.429279327392578,2.429279327392578,0.0,0.00048435538738182666,0.000962303615832676,0.023448969352963048,0.0009623035181019578,0.00033333780696397547
42,2,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d,2.4617114067077637,2.461409091949463,0.00030231475830078125,0.0008414497946628363,0.023882492456126087,0.047691793095507196,0.016486062413037978,0.004389085939635082
42,5,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d,2.2653987407684326,2.263275146484375,0.002123594284057617,0.002025680050649587,0.09383285130490131,0.09119601476970998,0.060567222545200236,0.014729505251050642
42,10,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d,2.181943416595459,2.1857056617736816,0.0037622451782226562,0.005288472173001036,0.24699089286276124,0.19354703648320848,0.15931167243088623,0.017809373114483763
42,20,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d,2.1593382358551025,2.1693038940429688,0.009965658187866211,0.013282294749826916,0.34273539909922024,0.36257644325630994,0.2795787344413367,0.033557070675156286
42,50,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d,2.029059410095215,2.002824306488037,0.026235103607177734,0.03764803511942349,0.5825546533689339,0.6672147854192567,0.5866019541315612,0.07957837120746623
42,100,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d,2.0671286582946777,2.059640884399414,0.007487773895263672,0.06712225959822576,0.6292166275153761,0.8872459866507956,0.6999148795169258,0.1573317543242758
