seed,step,config_sha256,keras_loss,pytorch_loss,loss_abs_diff,global_weight_relative_l2,global_gradient_relative_l2,global_update_relative_l2,global_m_relative_l2,global_v_relative_l2
123,0,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d,,,,0.0,,,,
123,1,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d,2.244316339492798,2.244316339492798,0.0,1.3072376860489842e-05,2.8336741016545872e-05,0.0006329665680949368,2.8336951893452002e-05,5.128644506959644e-05
123,2,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d,3.008329391479492,3.008331060409546,1.6689300537109375e-06,4.582842622042399e-05,0.0009260501959269949,0.0030954676314543937,0.0008055245103595807,0.00021422680440957503
123,5,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d,2.0684094429016113,2.068270206451416,0.0001392364501953125,0.0002248541205486643,0.015274175361123755,0.01174587458004745,0.007735363808649333,0.003428612603289441
123,10,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d,2.2822489738464355,2.2839107513427734,0.0016617774963378906,0.0011923880391827332,0.06401810322903247,0.05842509570734621,0.04468474915521715,0.006266021353789002
123,20,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d,2.119657278060913,2.1218385696411133,0.0021812915802001953,0.004049291213970916,0.14731549034851593,0.1600372717708593,0.15179666541846848,0.009132829372119476
123,50,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d,2.015979766845703,2.015085220336914,0.0008945465087890625,0.018773844890306104,0.38270336033666796,0.5258078571011554,0.38174363594873517,0.04327556675990312
123,100,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d,2.0236825942993164,2.0263724327087402,0.002689838409423828,0.04479276097536807,0.4358208476744171,0.7487636312827834,0.609412262727976,0.1005703511804595
