framework,experiment,phase,seed,epoch,train_loss,train_accuracy,val_loss,val_accuracy,learning_rate,num_optimizer_steps,elapsed_epoch_sec,config_sha256
keras,04_common_initialization_controlled_training,strict_controlled_comparison,42,1,2.0051196750437685,0.1957857769973661,2.6069328141625405,0.12853236098450319,0.001,321,165.81176791701,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f
keras,04_common_initialization_controlled_training,strict_controlled_comparison,42,2,1.720927873956507,0.29480050726758367,1.7816531840735603,0.304922515952598,0.001,642,163.30499091697857,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f
keras,04_common_initialization_controlled_training,strict_controlled_comparison,42,3,1.5999452670996694,0.35479465418008,2.1063353916462053,0.23837739288969917,0.001,963,163.26380654104287,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f
keras,04_common_initialization_controlled_training,strict_controlled_comparison,42,4,1.5289304312374892,0.393425031704224,1.5900697977627638,0.36052871467639014,0.001,1284,163.31566770898644,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f
keras,04_common_initialization_controlled_training,strict_controlled_comparison,42,5,1.4761559004179385,0.41332552921666177,1.5907075259505126,0.3664539653600729,0.001,1605,163.4145609579864,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f
keras,04_common_initialization_controlled_training,strict_controlled_comparison,42,6,1.4297093503731726,0.4342015413130426,1.6560480655489342,0.3659981768459435,0.001,1926,163.26024220802356,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f
keras,04_common_initialization_controlled_training,strict_controlled_comparison,42,7,1.4122511434759726,0.4393717686079407,1.6677776991288664,0.3432087511394713,0.001,2247,163.5334522500052,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f
keras,04_common_initialization_controlled_training,strict_controlled_comparison,42,8,1.368762844551506,0.4651253536240367,1.8060424543013873,0.29307201458523247,0.001,2568,163.29248829197604,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f
keras,04_common_initialization_controlled_training,strict_controlled_comparison,42,9,1.3593003654372993,0.4658082138327968,1.4928784699687767,0.4001823154056518,0.001,2889,164.44478116597747,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f
keras,04_common_initialization_controlled_training,strict_controlled_comparison,42,10,1.3275527539991447,0.4762462198809872,1.6498364574168092,0.37921604375569734,0.001,3210,163.21895762498025,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f
keras,04_common_initialization_controlled_training,strict_controlled_comparison,42,11,1.3095011269449663,0.4892205638474295,1.4698537687007796,0.43117593436645396,0.001,3531,164.98147783300374,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f
keras,04_common_initialization_controlled_training,strict_controlled_comparison,42,12,1.2856201044746334,0.5002438786459857,1.43826701778005,0.45350957155879673,0.001,3852,164.5768780829967,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f
keras,04_common_initialization_controlled_training,strict_controlled_comparison,42,13,1.2600951895296557,0.5092186128182616,1.6282590037600606,0.39516864175022787,0.001,4173,164.27841841703048,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f
keras,04_common_initialization_controlled_training,strict_controlled_comparison,42,14,1.2424219172590012,0.5204370305336065,1.7797038442130075,0.3764813126709207,0.001,4494,164.1555658329744,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f
keras,04_common_initialization_controlled_training,strict_controlled_comparison,42,15,1.2182930532914467,0.5248268461613501,1.376398177720681,0.46900638103919784,0.001,4815,165.10734124999726,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f
