framework,experiment,phase,seed,epoch,train_loss,train_accuracy,val_loss,val_accuracy,learning_rate,num_optimizer_steps,elapsed_epoch_sec,config_sha256
pytorch,04_common_initialization_controlled_training,strict_controlled_comparison,2026,1,2.0187438657697543,0.19071310116086235,2.7039286191613434,0.12488605287146765,0.001,321,136.5881186669576,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f
pytorch,04_common_initialization_controlled_training,strict_controlled_comparison,2026,2,1.7294258925289354,0.29919032289532727,1.7959837018085156,0.24749316317228806,0.001,642,136.35750008298783,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f
pytorch,04_common_initialization_controlled_training,strict_controlled_comparison,2026,3,1.6028914658247162,0.35001463271875916,1.9965540417346936,0.199179580674567,0.001,963,136.18776729202364,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f
pytorch,04_common_initialization_controlled_training,strict_controlled_comparison,2026,4,1.533654935661612,0.3840600916983709,2.1240724028515183,0.18869644484958978,0.001,1284,136.3495890420163,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f
pytorch,04_common_initialization_controlled_training,strict_controlled_comparison,2026,5,1.4774381102451335,0.41537410984294215,1.9682127316647915,0.288514129443938,0.001,1605,136.17469829198672,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f
pytorch,04_common_initialization_controlled_training,strict_controlled_comparison,2026,6,1.4338883969065341,0.4333235781874939,1.9852276254808674,0.2689152233363719,0.001,1926,136.2696120829787,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f
pytorch,04_common_initialization_controlled_training,strict_controlled_comparison,2026,7,1.3934689655430479,0.4474685396546678,1.4719172966078182,0.41385597082953507,0.001,2247,136.27829220797867,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f
pytorch,04_common_initialization_controlled_training,strict_controlled_comparison,2026,8,1.3618629293527362,0.46346697883133353,1.7164225393028398,0.36964448495897906,0.001,2568,136.48522745800437,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f
pytorch,04_common_initialization_controlled_training,strict_controlled_comparison,2026,9,1.3449794392669019,0.4721490586284265,1.4146537093977116,0.45168641750227895,0.001,2889,136.128446082992,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f
pytorch,04_common_initialization_controlled_training,strict_controlled_comparison,2026,10,1.3275504083694358,0.481318895717491,1.5956704081897857,0.3682771194165907,0.001,3210,136.16091237502405,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f
pytorch,04_common_initialization_controlled_training,strict_controlled_comparison,2026,11,1.3048218824423623,0.4895132182226124,1.5102351094335453,0.4261622607110301,0.001,3531,136.1698592500179,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f
pytorch,04_common_initialization_controlled_training,strict_controlled_comparison,2026,12,1.2790330524805547,0.5011218417715345,1.6915308893433243,0.3664539653600729,0.001,3852,136.34652879199712,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f
pytorch,04_common_initialization_controlled_training,strict_controlled_comparison,2026,13,1.2576707571195447,0.5125353624036679,1.4979967669997307,0.4216043755697356,0.001,4173,136.37712512497092,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f
pytorch,04_common_initialization_controlled_training,strict_controlled_comparison,2026,14,1.2375503918006123,0.5194615159496635,1.4723309328475647,0.443482224247949,0.001,4494,136.0018032080261,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f
pytorch,04_common_initialization_controlled_training,strict_controlled_comparison,2026,15,1.219433364269501,0.5276558384547849,1.3972233341516096,0.4621695533272562,0.001,4815,136.22059049998643,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f
pytorch,04_common_initialization_controlled_training,strict_controlled_comparison,2026,16,1.2003825275552131,0.5335089259584431,1.73486877710252,0.4047402005469462,0.001,5136,136.35626641695853,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f
