framework,experiment,phase,seed,epoch,train_loss,train_accuracy,val_loss,val_accuracy,learning_rate,num_optimizer_steps,elapsed_epoch_sec,config_sha256
pytorch,04_common_initialization_controlled_training,strict_controlled_comparison,42,1,1.9864471036391704,0.20934542971417422,2.477078747292921,0.13126709206927986,0.001,321,137.91802041599294,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f
pytorch,04_common_initialization_controlled_training,strict_controlled_comparison,42,2,1.7030291506027946,0.3048483074821969,1.725918227906866,0.288514129443938,0.001,642,136.05458970798645,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f
pytorch,04_common_initialization_controlled_training,strict_controlled_comparison,42,3,1.5920828340716646,0.3556726173056287,2.750235718602795,0.18505013673655424,0.001,963,136.34965325001394,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f
pytorch,04_common_initialization_controlled_training,strict_controlled_comparison,42,4,1.521467034135978,0.39313237732904105,1.5370929234660313,0.38012762078395623,0.001,1284,136.56417687499197,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f
pytorch,04_common_initialization_controlled_training,strict_controlled_comparison,42,5,1.4693886245149437,0.4206418885962345,1.6606825436911152,0.35323609845031906,0.001,1605,137.2585621670005,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f
pytorch,04_common_initialization_controlled_training,strict_controlled_comparison,42,6,1.4257449715233537,0.43781094527363185,1.6529559100228435,0.3536918869644485,0.001,1926,136.33211162500083,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f
pytorch,04_common_initialization_controlled_training,strict_controlled_comparison,42,7,1.4045136120828485,0.4432738269437128,1.5220736798744585,0.386052871467639,0.001,2247,136.39813916600542,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f
pytorch,04_common_initialization_controlled_training,strict_controlled_comparison,42,8,1.3653770657402517,0.46941761779338603,1.680226167658838,0.3067456700091158,0.001,2568,136.5712441249634,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f
pytorch,04_common_initialization_controlled_training,strict_controlled_comparison,42,9,1.3527728183224612,0.46424739049848796,1.6063198823763658,0.35414767547857795,0.001,2889,136.40603041701252,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f
pytorch,04_common_initialization_controlled_training,strict_controlled_comparison,42,10,1.3242527224845204,0.4793678665496049,1.8331526668917186,0.33363719234275296,0.001,3210,136.333964999998,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f
pytorch,04_common_initialization_controlled_training,strict_controlled_comparison,42,11,1.3092894470409095,0.4872695346795435,1.5037688627608168,0.41385597082953507,0.001,3531,136.42111229203874,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f
pytorch,04_common_initialization_controlled_training,strict_controlled_comparison,42,12,1.2833692330451678,0.49907326114525413,1.636974289076048,0.39425706472196903,0.001,3852,137.87801304197637,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f
pytorch,04_common_initialization_controlled_training,strict_controlled_comparison,42,13,1.2623955191385339,0.5074626865671642,1.8865308839837964,0.32315405651777573,0.001,4173,136.33122483297484,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f
pytorch,04_common_initialization_controlled_training,strict_controlled_comparison,42,14,1.2396677114965624,0.5200468247000293,1.7082600574006575,0.3568824065633546,0.001,4494,136.82521183299832,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f
pytorch,04_common_initialization_controlled_training,strict_controlled_comparison,42,15,1.2203521412787188,0.5303872792898254,1.3701470699110352,0.4762989972652689,0.001,4815,136.37791675003245,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f
pytorch,04_common_initialization_controlled_training,strict_controlled_comparison,42,16,1.2005320904417953,0.5328260657496829,2.2049388633387244,0.2534184138559708,0.001,5136,136.18525520898402,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f
pytorch,04_common_initialization_controlled_training,strict_controlled_comparison,42,17,1.1820103415930263,0.54023997658765,1.5284900145848013,0.43072014585232454,0.001,5457,137.6032262079534,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f
pytorch,04_common_initialization_controlled_training,strict_controlled_comparison,42,18,1.1623663822681936,0.55633596722271,1.9882907230634523,0.3459434822242479,0.001,5778,137.7886315829819,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f
pytorch,04_common_initialization_controlled_training,strict_controlled_comparison,42,19,1.1432616081066613,0.5596527168081162,1.4386845433722872,0.4480401093892434,0.001,6099,136.33835849998286,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f
pytorch,04_common_initialization_controlled_training,strict_controlled_comparison,42,20,1.12379669930316,0.5731148180665301,1.8416808816445558,0.37556973564266183,0.001,6420,136.75252083397936,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f
pytorch,04_common_initialization_controlled_training,strict_controlled_comparison,42,21,1.100672222936273,0.5750658472344161,1.7876970620185761,0.3878760255241568,0.001,6741,137.6514791250229,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f
pytorch,04_common_initialization_controlled_training,strict_controlled_comparison,42,22,1.0884004327776653,0.5843332357818749,1.4249514703220307,0.48814949863263446,0.001,7062,136.7149291249807,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f
pytorch,04_common_initialization_controlled_training,strict_controlled_comparison,42,23,1.0626198637254087,0.5992586089162033,1.3506062762130904,0.48997265268915224,0.001,7383,136.35334791702917,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f
pytorch,04_common_initialization_controlled_training,strict_controlled_comparison,42,24,1.052041923193894,0.5979904399570773,1.7407481002068672,0.38969917958067457,0.001,7704,136.52996379201068,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f
pytorch,04_common_initialization_controlled_training,strict_controlled_comparison,42,25,1.0281514025422935,0.6056970051702273,1.6174441800947719,0.4421148587055606,0.001,8025,136.64963741600513,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f
pytorch,04_common_initialization_controlled_training,strict_controlled_comparison,42,26,1.0129836783526804,0.613988879133743,1.8194488794453707,0.41112123974475845,0.001,8346,136.34635541704483,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f
pytorch,04_common_initialization_controlled_training,strict_controlled_comparison,42,27,0.9924154721659086,0.6224758560140474,1.90765991749933,0.42570647219690066,0.001,8667,138.64382637501694,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f
pytorch,04_common_initialization_controlled_training,strict_controlled_comparison,42,28,0.9656104937656579,0.634279582479758,1.5587994615490477,0.43391066545123064,0.001,8988,138.62456283299252,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f
pytorch,04_common_initialization_controlled_training,strict_controlled_comparison,42,29,0.9396979726415624,0.6459857574870744,1.6807268242892506,0.3992707383773929,0.001,9309,137.27385283302283,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f
