framework,experiment,phase,seed,epoch,train_loss,train_accuracy,val_loss,val_accuracy,learning_rate,num_optimizer_steps,elapsed_epoch_sec,config_sha256
keras,05_gradient_optimizer_divergence,strict_controlled_common_adam,42,1,1.9909281405852768,0.20417520241927617,2.695708295270977,0.12579762989972654,0.001,321,154.77687154203886,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d
keras,05_gradient_optimizer_divergence,strict_controlled_common_adam,42,2,1.712007729661324,0.30211686664715637,2.127038712271149,0.21330902461257975,0.001,642,153.7703735419782,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d
keras,05_gradient_optimizer_divergence,strict_controlled_common_adam,42,3,1.5947362073467204,0.3554775143888401,2.772622488690379,0.18550592525068368,0.001,963,154.39292062504683,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d
keras,05_gradient_optimizer_divergence,strict_controlled_common_adam,42,4,1.529573487021402,0.3877670471173544,1.5943834353493036,0.3641750227894257,0.001,1284,153.8772796250414,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d
keras,05_gradient_optimizer_divergence,strict_controlled_common_adam,42,5,1.476681528155623,0.4136181835918447,1.6203738307561675,0.3701002734731085,0.001,1605,153.11368666600902,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d
keras,05_gradient_optimizer_divergence,strict_controlled_common_adam,42,6,1.4334275239200758,0.4336162325626768,1.535456898218953,0.39334548769371014,0.001,1926,153.31834720796905,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d
keras,05_gradient_optimizer_divergence,strict_controlled_common_adam,42,7,1.409770203106532,0.4402497317334894,1.5252259750201036,0.398359161349134,0.001,2247,153.41141954204068,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d
keras,05_gradient_optimizer_divergence,strict_controlled_common_adam,42,8,1.3656140110013821,0.4666861769583455,1.785224742528625,0.296718322698268,0.001,2568,155.31215262500336,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d
keras,05_gradient_optimizer_divergence,strict_controlled_common_adam,42,9,1.359263792490101,0.4668812798751341,1.800718383563032,0.32224247948951684,0.001,2889,153.5586256670067,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d
keras,05_gradient_optimizer_divergence,strict_controlled_common_adam,42,10,1.330098865113832,0.47731928592332457,1.5297535246029266,0.4216043755697356,0.001,3210,153.7343055829988,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d
