framework,experiment,phase,seed,epoch,train_loss,train_accuracy,val_loss,val_accuracy,learning_rate,num_optimizer_steps,elapsed_epoch_sec,config_sha256
pytorch,05_gradient_optimizer_divergence,strict_controlled_common_adam,2026,1,2.0151771885071157,0.19490781387181738,2.761232633860196,0.12260711030082042,0.001,321,147.15778933395632,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d
pytorch,05_gradient_optimizer_divergence,strict_controlled_common_adam,2026,2,1.7285587031856862,0.2996780801872988,1.8364811502159348,0.24475843208751139,0.001,642,142.32324016600614,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d
pytorch,05_gradient_optimizer_divergence,strict_controlled_common_adam,2026,3,1.5961301537237333,0.35352648522095403,1.946756142861428,0.26025524156791247,0.001,963,141.26046025002142,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d
pytorch,05_gradient_optimizer_divergence,strict_controlled_common_adam,2026,4,1.532952682040003,0.3845478489903424,1.9054111425943991,0.2666362807657247,0.001,1284,141.13797316595446,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d
pytorch,05_gradient_optimizer_divergence,strict_controlled_common_adam,2026,5,1.481170460033761,0.41634962442688517,1.771254700319052,0.33226982680036465,0.001,1605,141.17223312496208,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d
pytorch,05_gradient_optimizer_divergence,strict_controlled_common_adam,2026,6,1.4384509298048094,0.4334211296458882,1.652665515758824,0.3618960802187785,0.001,1926,141.41970174998278,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d
pytorch,05_gradient_optimizer_divergence,strict_controlled_common_adam,2026,7,1.3968925664232086,0.4458101648619647,1.4816255715073732,0.4033728350045579,0.001,2247,141.15447112498805,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d
pytorch,05_gradient_optimizer_divergence,strict_controlled_common_adam,2026,8,1.3639589465312196,0.4585894059116184,1.7022515954814832,0.3628076572470374,0.001,2568,141.01836095796898,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d
pytorch,05_gradient_optimizer_divergence,strict_controlled_common_adam,2026,9,1.3458783816691202,0.4693200663349917,1.4442814840657556,0.4238833181403829,0.001,2889,140.8882950420375,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d
pytorch,05_gradient_optimizer_divergence,strict_controlled_common_adam,2026,10,1.3293049467876357,0.4770266315481416,1.4825794138252029,0.4284412032816773,0.001,3210,141.05120191699825,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d
pytorch,05_gradient_optimizer_divergence,strict_controlled_common_adam,2026,11,1.3035632366320526,0.4911715930153156,1.7450783329598993,0.3628076572470374,0.001,3531,140.72742991603445,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d
pytorch,05_gradient_optimizer_divergence,strict_controlled_common_adam,2026,12,1.2751677938350037,0.5022924592722661,1.6945714289857348,0.3673655423883318,0.001,3852,140.8832506670151,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d
pytorch,05_gradient_optimizer_divergence,strict_controlled_common_adam,2026,13,1.2605867060018556,0.5106818846941762,1.3864700218277186,0.47082953509571557,0.001,4173,140.8251633750042,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d
pytorch,05_gradient_optimizer_divergence,strict_controlled_common_adam,2026,14,1.2419826312595874,0.5193639644912691,1.4382847349754548,0.4407474931631723,0.001,4494,140.95344004104845,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d
pytorch,05_gradient_optimizer_divergence,strict_controlled_common_adam,2026,15,1.2205184283064419,0.5275582869963906,1.418322913953143,0.4425706472196901,0.001,4815,141.09154591703555,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d
pytorch,05_gradient_optimizer_divergence,strict_controlled_common_adam,2026,16,1.2000333361829878,0.5322407569993172,1.5572170091957642,0.41659070191431175,0.001,5136,140.9378345409641,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d
pytorch,05_gradient_optimizer_divergence,strict_controlled_common_adam,2026,17,1.1796545470450497,0.537996293044581,1.5978416146043224,0.4234275296262534,0.001,5457,141.00127004197566,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d
pytorch,05_gradient_optimizer_divergence,strict_controlled_common_adam,2026,18,1.164802197537391,0.5498000195102917,1.4767814986577552,0.4407474931631723,0.001,5778,140.88978170900373,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d
pytorch,05_gradient_optimizer_divergence,strict_controlled_common_adam,2026,19,1.1489283151945688,0.5598478197249049,1.3526304474502884,0.48951686417502277,0.001,6099,141.19656479201512,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d
pytorch,05_gradient_optimizer_divergence,strict_controlled_common_adam,2026,20,1.1315063249656672,0.568920105355575,1.3677090781324,0.49088422971741114,0.001,6420,140.9088672910002,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d
pytorch,05_gradient_optimizer_divergence,strict_controlled_common_adam,2026,21,1.1103469708433105,0.5745780899424446,1.7142235931745962,0.4480401093892434,0.001,6741,141.32882583298488,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d
pytorch,05_gradient_optimizer_divergence,strict_controlled_common_adam,2026,22,1.093493737821846,0.5802360745293142,1.5498717998306428,0.422971741112124,0.001,7062,141.31790862500202,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d
pytorch,05_gradient_optimizer_divergence,strict_controlled_common_adam,2026,23,1.0687453750749527,0.5911618378694762,1.6012187156225186,0.44849589790337285,0.001,7383,140.97770391701488,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d
pytorch,05_gradient_optimizer_divergence,strict_controlled_common_adam,2026,24,1.052740995331097,0.6013071895424836,1.6541931620487431,0.41020966271649956,0.001,7704,141.02329108299455,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d
pytorch,05_gradient_optimizer_divergence,strict_controlled_common_adam,2026,25,1.0400508704993472,0.6018924982928495,1.3952690064092061,0.4785779398359161,0.001,8025,140.8357275420567,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d
pytorch,05_gradient_optimizer_divergence,strict_controlled_common_adam,2026,26,1.0197172359238251,0.6135986733001658,1.5598967479866206,0.44758432087511396,0.001,8346,143.00661650003167,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d
pytorch,05_gradient_optimizer_divergence,strict_controlled_common_adam,2026,27,1.0051274288981011,0.6148668422592918,1.3973030104024255,0.487693710118505,0.001,8667,141.25697774998844,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d
pytorch,05_gradient_optimizer_divergence,strict_controlled_common_adam,2026,28,0.9864064039061586,0.6256950541410594,1.655155970383038,0.4649042844120328,0.001,8988,140.7157211669837,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d
pytorch,05_gradient_optimizer_divergence,strict_controlled_common_adam,2026,29,0.9706058553597623,0.6333040678958151,1.523720477431768,0.4817684594348222,0.001,9309,140.932319250016,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d
pytorch,05_gradient_optimizer_divergence,strict_controlled_common_adam,2026,30,0.9445140103388618,0.6405228758169934,2.1366033242198696,0.37556973564266183,0.001,9630,140.8727646250045,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d
