framework,experiment,phase,seed,epoch,train_loss,train_accuracy,val_loss,val_accuracy,learning_rate,num_optimizer_steps,elapsed_epoch_sec,config_sha256
keras,05_gradient_optimizer_divergence,strict_controlled_common_adam,123,1,2.0399828005878997,0.18359184469807824,2.178611805358581,0.12579762989972654,0.001,321,186.22176241700072,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d
keras,05_gradient_optimizer_divergence,strict_controlled_common_adam,123,2,1.7766344712520388,0.28475270705297046,1.808074319047502,0.25569735642661806,0.001,642,208.24453320796601,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d
keras,05_gradient_optimizer_divergence,strict_controlled_common_adam,123,3,1.623968797932019,0.34406399375670665,1.9852633066577268,0.2365542388331814,0.001,963,155.83569862501463,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d
keras,05_gradient_optimizer_divergence,strict_controlled_common_adam,123,4,1.5565817345643482,0.37381718856696905,1.6748324458775135,0.32133090246125795,0.001,1284,156.9318186659948,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d
keras,05_gradient_optimizer_divergence,strict_controlled_common_adam,123,5,1.5015012818933662,0.40200956004292265,2.042828784384506,0.26162260711030083,0.001,1605,159.38979395804927,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d
keras,05_gradient_optimizer_divergence,strict_controlled_common_adam,123,6,1.4546467311532774,0.42883621110135595,1.6163747382359606,0.37374658158614404,0.001,1926,159.09405241598142,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d
keras,05_gradient_optimizer_divergence,strict_controlled_common_adam,123,7,1.419280650499169,0.43800604819042044,1.4240509774756627,0.4412032816773017,0.001,2247,156.2637255419977,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d
keras,05_gradient_optimizer_divergence,strict_controlled_common_adam,123,8,1.3799788764297363,0.4636620817481221,1.5001227332987128,0.39881494986326343,0.001,2568,156.8814543329645,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d
keras,05_gradient_optimizer_divergence,strict_controlled_common_adam,123,9,1.3583138405945274,0.4693200663349917,1.6852260546566904,0.3669097538742024,0.001,2889,156.66578533302527,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d
keras,05_gradient_optimizer_divergence,strict_controlled_common_adam,123,10,1.3399325554899537,0.4752707052970442,1.8131050043684196,0.3290793072014585,0.001,3210,156.9300349589903,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d
keras,05_gradient_optimizer_divergence,strict_controlled_common_adam,123,11,1.3123892241600676,0.4924397619744415,1.377276189998811,0.45897903372835,0.001,3531,156.40004458394833,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d
keras,05_gradient_optimizer_divergence,strict_controlled_common_adam,123,12,1.2973785401320947,0.4903911813481612,1.7549072358427855,0.3413855970829535,0.001,3852,156.456074332993,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d
keras,05_gradient_optimizer_divergence,strict_controlled_common_adam,123,13,1.276520889220081,0.5007316359379572,1.5124994037144817,0.42798541476754787,0.001,4173,156.96523199998774,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d
keras,05_gradient_optimizer_divergence,strict_controlled_common_adam,123,14,1.2572043240971593,0.5138035313627939,1.8231717505668008,0.37511394712853235,0.001,4494,159.8817416249658,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d
keras,05_gradient_optimizer_divergence,strict_controlled_common_adam,123,15,1.2397419109703587,0.5169251780314116,1.48517531466245,0.44758432087511396,0.001,4815,159.09738962497795,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d
keras,05_gradient_optimizer_divergence,strict_controlled_common_adam,123,16,1.2113515286663779,0.5298995219978538,1.6201105093890793,0.4293527803099362,0.001,5136,158.62554337497568,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d
keras,05_gradient_optimizer_divergence,strict_controlled_common_adam,123,17,1.1998694321897807,0.5371183299190323,1.611516448564712,0.4079307201458523,0.001,5457,159.3265669590328,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d
keras,05_gradient_optimizer_divergence,strict_controlled_common_adam,123,18,1.176678210023019,0.5438493805482392,1.9644187028123339,0.37101185050136737,0.001,5778,158.47863154200604,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d
keras,05_gradient_optimizer_divergence,strict_controlled_common_adam,123,19,1.1654622864460389,0.5481416447175885,1.658735314932539,0.4047402005469462,0.001,6099,156.86662395804888,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d
keras,05_gradient_optimizer_divergence,strict_controlled_common_adam,123,20,1.1402273245316437,0.5603355770168764,1.4460195730030265,0.4621695533272562,0.001,6420,156.17311116697965,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d
keras,05_gradient_optimizer_divergence,strict_controlled_common_adam,123,21,1.1177031212452622,0.5741878841088675,1.5677702747482327,0.4416590701914312,0.001,6741,157.6824725830229,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d
keras,05_gradient_optimizer_divergence,strict_controlled_common_adam,123,22,1.108298515868808,0.5697005170227295,1.900431230705004,0.35916134913400183,0.001,7062,156.71211270795902,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d
keras,05_gradient_optimizer_divergence,strict_controlled_common_adam,123,23,1.0856112810172474,0.5834552726563262,1.5525250760880838,0.427073837739289,0.001,7383,156.93333454197273,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d
keras,05_gradient_optimizer_divergence,strict_controlled_common_adam,123,24,1.0627406753396862,0.5952589991220368,1.3831995546328772,0.4840474020054695,0.001,7704,156.26156220800476,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d
keras,05_gradient_optimizer_divergence,strict_controlled_common_adam,123,25,1.0541630595059013,0.6033557701687641,1.5780329776005846,0.4380127620783956,0.001,8025,156.27115312498063,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d
keras,05_gradient_optimizer_divergence,strict_controlled_common_adam,123,26,1.023576116157199,0.6078431372549019,1.8551038461266156,0.38833181403828626,0.001,8346,156.92005675000837,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d
keras,05_gradient_optimizer_divergence,strict_controlled_common_adam,123,27,1.0035945407740257,0.6197444151790069,1.5608428313499596,0.44439380127620787,0.001,8667,156.47230525000487,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d
keras,05_gradient_optimizer_divergence,strict_controlled_common_adam,123,28,0.9864907002939781,0.6248170910155106,1.595484767037842,0.45897903372835,0.001,8988,156.38773799996125,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d
keras,05_gradient_optimizer_divergence,strict_controlled_common_adam,123,29,0.9691668471561131,0.6352550970637011,1.408461487391045,0.4826800364630811,0.001,9309,156.1376232499606,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d
keras,05_gradient_optimizer_divergence,strict_controlled_common_adam,123,30,0.9435331893774279,0.6453028972783144,1.4592079117608918,0.4808568824065634,0.001,9630,156.35637841699645,450cbd41350873c08d0bc6ca5f147d475fbd8764670706fdbf6926a78d4fca7d
