framework,experiment,seed,epoch,train_loss,train_accuracy,val_loss,val_accuracy,learning_rate,elapsed_epoch_sec
pytorch,01_input_tensor_alignment,42,1,2.0235626366577804,0.18027509511267192,1.9234851875844172,0.22561531449407474,0.001,144.83177362499555
pytorch,01_input_tensor_alignment,42,2,1.7530785617148303,0.27490000975514584,1.6794928630700194,0.3094804010938924,0.001,144.59045158299705
pytorch,01_input_tensor_alignment,42,3,1.631826299398123,0.3285533118720125,1.6876384280655965,0.30218778486782133,0.001,144.9357977089967
pytorch,01_input_tensor_alignment,42,4,1.566685207587151,0.3608428446005268,1.925726833621697,0.28988149498632637,0.001,144.59520554199844
pytorch,01_input_tensor_alignment,42,5,1.515899839057956,0.3873768412837772,1.7467780395758186,0.33956244302643573,0.001,144.9073592079949
pytorch,01_input_tensor_alignment,42,6,1.4610768645324423,0.41264266900790164,1.9429790701992204,0.2506836827711942,0.001,144.80074466699443
pytorch,01_input_tensor_alignment,42,7,1.429121232721215,0.4312749975612135,1.838953032098038,0.3099361896080219,0.0005,145.32870229199762
pytorch,01_input_tensor_alignment,42,8,1.3616127054373377,0.45712613403570385,1.4328249478840023,0.42889699179580676,0.0005,145.0499956249987
pytorch,01_input_tensor_alignment,42,9,1.3385927108494482,0.46844210320944296,1.901825009635501,0.304922515952598,0.0005,146.3400070419957
pytorch,01_input_tensor_alignment,42,10,1.3227041756079936,0.480050726758365,1.7145821441817306,0.3600729261622607,0.0005,144.97334183399653
pytorch,01_input_tensor_alignment,42,11,1.299444236193456,0.48580626280362893,1.509258866147117,0.41978122151321784,0.0005,145.72507258399855
pytorch,01_input_tensor_alignment,42,12,1.2861479990727238,0.49370793093356746,1.3916300751452242,0.45350957155879673,0.0005,145.2145082499992
pytorch,01_input_tensor_alignment,42,13,1.2722064211896287,0.5017071505219003,1.4644456553046228,0.4425706472196901,0.0005,146.276544750006
pytorch,01_input_tensor_alignment,42,14,1.2647054817208825,0.5038532826065749,1.4217591034681447,0.44667274384685507,0.0005,144.8979282500004
pytorch,01_input_tensor_alignment,42,15,1.238437454237169,0.5101941274022047,1.3694510321890971,0.45897903372835,0.0005,145.58172883399675
pytorch,01_input_tensor_alignment,42,16,1.2348864124340146,0.5129255682372451,1.796943991751484,0.34001823154056515,0.0005,145.6770045000012
pytorch,01_input_tensor_alignment,42,17,1.2182293950191487,0.5234611257438299,1.6672882401302063,0.39380127620783956,0.0005,144.77844154199556
pytorch,01_input_tensor_alignment,42,18,1.2102777173944526,0.5229733684518584,1.7693493294520277,0.37374658158614404,0.0005,145.02934149999783
pytorch,01_input_tensor_alignment,42,19,1.186991670878035,0.5371183299190323,1.7408777139571545,0.41340018231540565,0.0005,145.4930725000013
pytorch,01_input_tensor_alignment,42,20,1.177328159408841,0.5410203882548044,1.4048755231942496,0.4603463992707384,0.00025,145.07921599999827
pytorch,01_input_tensor_alignment,42,21,1.1286327624865222,0.5618964003511853,1.4294962397247635,0.44667274384685507,0.00025,145.08894275000057
pytorch,01_input_tensor_alignment,42,22,1.1136940840383516,0.5693103111891523,1.4702220514022772,0.4512306289881495,0.00025,145.35016158300277
