experiment,framework,seed,test_accuracy,macro_f1,test_loss,best_epoch,epochs_trained,train_accuracy,validation_accuracy,train_loss,validation_loss,train_val_gap,training_time_seconds,python_version,framework_version,device,architecture
00_baseline_final_cnn_3seed,pytorch,42,0.5115751248297776,0.502293732070551,1.2930611097103781,30,30,0.6208174812213443,0.5036463081130356,0.997652784316973,1.3268690297249348,0.11717117310830871,4638.063338874999,3.10.3,2.14.0,mps,arm64
00_baseline_final_cnn_3seed,pytorch,123,0.5106672719019519,0.5018395656076335,1.2574990770787582,24,30,0.6026729099600039,0.5109389243391067,1.0397583285653524,1.281901486482855,0.09173398562089718,4734.176519709003,3.10.3,2.14.0,mps,arm64
00_baseline_final_cnn_3seed,pytorch,2026,0.5129369042215162,0.49818126530859475,1.26942943027763,23,30,0.5930153155789679,0.5177757520510483,1.0593400030075173,1.3080754123607765,0.0752395635279196,4231.783463415999,3.10.3,2.14.0,mps,arm64
