framework,experiment,seed,epoch,train_loss,train_accuracy,val_loss,val_accuracy,learning_rate,elapsed_epoch_sec
keras,02_batch_order_alignment,123,1,2.078470230102539,0.1769583523273468,2.2179455757141113,0.13445761799812317,0.0010000000474974513,166.16466995899827
keras,02_batch_order_alignment,123,2,1.8358896970748901,0.26212078332901,1.7801167964935303,0.27164995670318604,0.0010000000474974513,160.79776854199736
keras,02_batch_order_alignment,123,3,1.7036232948303223,0.3085552752017975,3.4859511852264404,0.16408386826515198,0.0010000000474974513,161.59606304199406
keras,02_batch_order_alignment,123,4,1.6333450078964233,0.34269827604293823,1.7475446462631226,0.3185961842536926,0.0010000000474974513,160.610604124995
keras,02_batch_order_alignment,123,5,1.597151756286621,0.3588918149471283,1.6362385749816895,0.33135825395584106,0.0010000000474974513,162.90921037500084
keras,02_batch_order_alignment,123,6,1.5437235832214355,0.37840211391448975,2.768920660018921,0.15132178366184235,0.0010000000474974513,161.20561758300028
keras,02_batch_order_alignment,123,7,1.5367258787155151,0.38464540243148804,2.7851943969726562,0.13628076016902924,0.0010000000474974513,160.9141018329974
keras,02_batch_order_alignment,123,8,1.4896053075790405,0.40688714385032654,1.7623851299285889,0.3495897948741913,0.0010000000474974513,160.96305474999826
keras,02_batch_order_alignment,123,9,1.472195029258728,0.41830065846443176,1.7735552787780762,0.36326345801353455,0.0005000000237487257,161.27883929199743
keras,02_batch_order_alignment,123,10,1.4030863046646118,0.44971221685409546,1.5032753944396973,0.4024612605571747,0.0005000000237487257,162.82618341699708
keras,02_batch_order_alignment,123,11,1.3830946683883667,0.4585894048213959,1.45368230342865,0.4293527901172638,0.0005000000237487257,160.81534487500176
keras,02_batch_order_alignment,123,12,1.3735109567642212,0.4574187994003296,1.5571306943893433,0.3965359926223755,0.0005000000237487257,161.31674216700048
keras,02_batch_order_alignment,123,13,1.3565343618392944,0.4641498327255249,1.4554882049560547,0.4352780282497406,0.0005000000237487257,161.88018875000125
keras,02_batch_order_alignment,123,14,1.3447167873382568,0.4725392758846283,1.881496787071228,0.33910664916038513,0.0005000000237487257,160.0307955419994
keras,02_batch_order_alignment,123,15,1.3514983654022217,0.4666861891746521,2.122445583343506,0.28623518347740173,0.0002500000118743628,163.1080644169997
keras,02_batch_order_alignment,123,16,1.2998325824737549,0.49282997846603394,1.446364164352417,0.44849589467048645,0.0002500000118743628,158.22215775000222
keras,02_batch_order_alignment,123,17,1.2835859060287476,0.49878060817718506,1.4668962955474854,0.44530537724494934,0.0002500000118743628,159.5278744160023
keras,02_batch_order_alignment,123,18,1.2753758430480957,0.5012193918228149,1.7933608293533325,0.38650867342948914,0.0002500000118743628,158.9475777080006
keras,02_batch_order_alignment,123,19,1.2604771852493286,0.5157545804977417,1.4375191926956177,0.4653600752353668,0.0002500000118743628,160.30188316700514
keras,02_batch_order_alignment,123,20,1.2585275173187256,0.5070725083351135,1.3758264780044556,0.47447583079338074,0.0002500000118743628,158.3483613749995
keras,02_batch_order_alignment,123,21,1.2485241889953613,0.5131206512451172,1.6360492706298828,0.40747493505477905,0.0002500000118743628,162.52949391699804
keras,02_batch_order_alignment,123,22,1.2523821592330933,0.517998218536377,1.4562480449676514,0.4375569820404053,0.0002500000118743628,159.69889899999544
keras,02_batch_order_alignment,123,23,1.2343131303787231,0.5243390798568726,1.5847924947738647,0.4175022840499878,0.0002500000118743628,159.82386708300328
keras,02_batch_order_alignment,123,24,1.230527639389038,0.5262901186943054,1.5999183654785156,0.4175022840499878,0.0001250000059371814,159.40746454200416
keras,02_batch_order_alignment,123,25,1.1990031003952026,0.5414105653762817,1.4582858085632324,0.4562442898750305,0.0001250000059371814,159.25940804200218
keras,02_batch_order_alignment,123,26,1.1922787427902222,0.5445322394371033,1.3744252920150757,0.4858705699443817,0.0001250000059371814,158.0649523750035
keras,02_batch_order_alignment,123,27,1.1893303394317627,0.5468734502792358,1.3536558151245117,0.48723793029785156,0.0001250000059371814,159.30639620800503
keras,02_batch_order_alignment,123,28,1.1869491338729858,0.5478489995002747,1.3919527530670166,0.47447583079338074,0.0001250000059371814,157.84020512500138
keras,02_batch_order_alignment,123,29,1.178490400314331,0.5486294031143188,1.3658722639083862,0.4876936972141266,0.0001250000059371814,159.20594720900408
keras,02_batch_order_alignment,123,30,1.1736024618148804,0.5514584183692932,1.3735312223434448,0.48404741287231445,0.0001250000059371814,159.1133956249978
