framework,experiment,seed,epoch,train_loss,train_accuracy,val_loss,val_accuracy,learning_rate,elapsed_epoch_sec
keras,03_augmentation_alignment,2026,1,2.0821712017059326,0.1714954674243927,2.219956874847412,0.12579762935638428,0.0010000000474974513,191.53216466600134
keras,03_augmentation_alignment,2026,2,1.8607654571533203,0.2481709122657776,2.4251866340637207,0.1353691816329956,0.0010000000474974513,189.81131029099924
keras,03_augmentation_alignment,2026,3,1.746633529663086,0.28241148591041565,1.8853224515914917,0.2470373809337616,0.0010000000474974513,187.90957783398335
keras,03_augmentation_alignment,2026,4,1.680131196975708,0.3107014000415802,1.8562253713607788,0.27757519483566284,0.0010000000474974513,187.905178874993
keras,03_augmentation_alignment,2026,5,1.6279947757720947,0.34191787242889404,1.6313934326171875,0.3532361090183258,0.0010000000474974513,191.04140466699027
keras,03_augmentation_alignment,2026,6,1.5893439054489136,0.3497219681739807,1.6252622604370117,0.3413856029510498,0.0010000000474974513,192.29288116600947
keras,03_augmentation_alignment,2026,7,1.5513596534729004,0.38376742601394653,1.750335693359375,0.3204193115234375,0.0010000000474974513,191.13914654200198
keras,03_augmentation_alignment,2026,8,1.5357203483581543,0.3921568691730499,1.6176998615264893,0.3582497835159302,0.0010000000474974513,192.7244976249931
keras,03_augmentation_alignment,2026,9,1.5189539194107056,0.38981562852859497,1.6871752738952637,0.3331814110279083,0.0010000000474974513,188.66193170798942
keras,03_augmentation_alignment,2026,10,1.4766751527786255,0.41615453362464905,1.608688235282898,0.34320876002311707,0.0010000000474974513,189.88077441600035
keras,03_augmentation_alignment,2026,11,1.467242956161499,0.42200762033462524,2.3820278644561768,0.33728349208831787,0.0010000000474974513,189.00421320801252
keras,03_augmentation_alignment,2026,12,1.458713412284851,0.4263974130153656,1.5994484424591064,0.3527803122997284,0.0010000000474974513,187.73875516699627
keras,03_augmentation_alignment,2026,13,1.4564225673675537,0.426885187625885,2.307382822036743,0.25979945063591003,0.0010000000474974513,186.52937870801543
keras,03_augmentation_alignment,2026,14,1.4257441759109497,0.44171300530433655,1.8150663375854492,0.3381950855255127,0.0010000000474974513,189.0090927919955
keras,03_augmentation_alignment,2026,15,1.4393914937973022,0.438103586435318,1.601751685142517,0.3846855163574219,0.0010000000474974513,185.59957291700994
keras,03_augmentation_alignment,2026,16,1.4194875955581665,0.4406399428844452,1.686792016029358,0.36052870750427246,0.0005000000237487257,186.19383241600008
keras,03_augmentation_alignment,2026,17,1.3474011421203613,0.4730270206928253,1.5009106397628784,0.4115770161151886,0.0005000000237487257,185.49435370898573
keras,03_augmentation_alignment,2026,18,1.3186379671096802,0.4805384874343872,1.6401792764663696,0.3796718418598175,0.0005000000237487257,185.77028683401295
keras,03_augmentation_alignment,2026,19,1.3233493566513062,0.4776119291782379,1.6180425882339478,0.39881494641304016,0.0005000000237487257,185.16749270801665
keras,03_augmentation_alignment,2026,20,1.3138536214828491,0.4856111705303192,1.5304511785507202,0.435733824968338,0.0005000000237487257,187.94784899998922
keras,03_augmentation_alignment,2026,21,1.3049196004867554,0.48824504017829895,1.5332934856414795,0.4462169408798218,0.0002500000118743628,192.67326887499075
keras,03_augmentation_alignment,2026,22,1.2623108625411987,0.5075602531433105,1.3787940740585327,0.4671832323074341,0.0002500000118743628,201.06452870799694
keras,03_augmentation_alignment,2026,23,1.2461793422698975,0.5149741768836975,1.3483343124389648,0.4772105813026428,0.0002500000118743628,199.98741362500004
keras,03_augmentation_alignment,2026,24,1.2402164936065674,0.5184860229492188,1.4266505241394043,0.47128531336784363,0.0002500000118743628,200.2168895000068
keras,03_augmentation_alignment,2026,25,1.234532117843628,0.5210223197937012,1.4261244535446167,0.4553327262401581,0.0002500000118743628,202.04695520800306
keras,03_augmentation_alignment,2026,26,1.2182018756866455,0.5306799411773682,1.4308393001556396,0.4671832323074341,0.0002500000118743628,201.56240945900208
keras,03_augmentation_alignment,2026,27,1.222664475440979,0.5204370021820068,1.4142228364944458,0.45396536588668823,0.0001250000059371814,204.2974031670019
keras,03_augmentation_alignment,2026,28,1.1993733644485474,0.5397522449493408,1.3555808067321777,0.48359161615371704,0.0001250000059371814,206.1164457499981
keras,03_augmentation_alignment,2026,29,1.1882978677749634,0.540532648563385,1.3450068235397339,0.4876936972141266,0.0001250000059371814,209.89056933301617
keras,03_augmentation_alignment,2026,30,1.1838765144348145,0.5390693545341492,1.3748207092285156,0.4817684590816498,0.0001250000059371814,208.18242833399563
