seed,parameter,shape,num_elements,keras_mean,pytorch_mean,keras_std,pytorch_std,keras_norm,pytorch_norm,norm_ratio,mean_abs_diff,median_abs_diff,max_abs_diff,mse,rmse,l2_norm_difference,relative_l2_error,cosine_similarity,sign_mismatch_ratio,nonzero_difference_ratio,p50_abs_diff,p90_abs_diff,p95_abs_diff,p99_abs_diff,p99_9_abs_diff
42,conv1/kernel,"[3, 3, 3, 32]",864,-0.0007300351234233757,-0.0007277224387373146,0.07963495075110359,0.07963867488843825,2.3408782965383046,2.340987136635986,1.000046495410651,2.3135618431735096e-06,0.0,0.001997217535972595,4.6167577665405275e-09,6.794672741597293e-05,0.001997217742333323,0.0008531519507635306,0.9999996371298145,0.0,0.09143518518518519,0.0,0.0,7.450580596923828e-09,2.6938505470752727e-08,0.0002743903845549774
42,bn1/gamma,[32],32,1.0000000167638063,1.0000000167638063,0.0009999703650287093,0.0009999703650287093,5.656857172581521,5.656857172581521,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,bn1/beta,[32],32,1.639273250475526e-08,1.5686964616179466e-08,0.0009999643604538379,0.000999965080657799,0.0056566526425343095,0.005656656716559107,1.0000007202183083,7.8580342233181e-10,1.1641532182693481e-10,1.1990778148174286e-08,6.615327318056086e-18,2.572027861057513e-09,1.454958673563599e-08,2.572117677398386e-06,0.9999999999969515,0.0,0.65625,1.1641532182693481e-10,3.376044332981112e-10,4.918547347187993e-09,1.0691583156585699e-08,1.1860858649015447e-08
42,conv2/kernel,"[3, 3, 32, 64]",18432,0.00062284896908851,0.0006229851333740852,0.048103205165002945,0.04810371825236055,6.53125512441011,6.531325016988311,1.0000107012475963,9.822149233211046e-07,0.0,0.001991787925362587,1.8260309864603387e-09,4.273208380667082e-05,0.0058015000769143284,0.0008882577519606404,0.999999605552119,0.0,0.14322916666666666,0.0,1.862645149230957e-09,7.450580596923828e-09,1.0495074093341705e-07,6.64059631526849e-06
42,bn2/gamma,[64],64,1.0000937217846513,1.0000937273725867,0.0009954872972268818,0.000995481166277206,8.000753737884587,8.000753782539228,1.0000000055813043,5.587935447692871e-09,0.0,3.5762786865234375e-07,1.9984014443252818e-15,4.470348358154297e-08,3.5762786865234375e-07,4.469927189020959e-08,0.9999999999999991,0.0,0.015625,0.0,0.0,0.0,1.3232231140136627e-07,3.350973129272478e-07
42,bn2/beta,[64],64,9.377573951496743e-05,9.377872265758924e-05,0.000995507034654363,0.0009955038332329414,0.007999312551935056,0.007999289291649928,0.99999709221449,3.772584022954106e-09,1.1641532182693481e-10,1.6612466424703598e-07,4.632660357759e-16,2.1523615769101156e-08,1.7218892615280925e-07,2.1525465474049548e-05,0.9999999997725542,0.0,0.6875,1.1641532182693481e-10,1.2456439435482028e-09,2.0896550267934753e-09,8.69156792759892e-08,1.5820376574993192e-07
42,conv3/kernel,"[3, 3, 64, 128]",73728,-4.134573491240998e-05,-4.128345095624455e-05,0.034061379791758856,0.03406123648446698,9.24865934262756,9.248620410056727,0.9999957904633103,1.1427066731862901e-06,0.0,0.0019872337579727173,2.0896824885279637e-09,4.571304505858217e-05,0.012412417593450105,0.0013420774983289325,0.9999990994190613,1.3563368055555555e-05,0.18358018663194445,0.0,1.862645149230957e-09,5.587935447692871e-09,1.387670636177063e-07,2.634094282984769e-05
42,bn3/gamma,[128],128,0.9999844529666007,0.99998435145244,0.0009995534051383014,0.000999703453691361,11.313538256270048,11.313537109466,0.9999998986343599,1.555308699607849e-07,0.0,1.633167266845703e-05,2.1772583735923945e-12,1.4755535820811098e-06,1.669398310229846e-05,1.4755757857668027e-06,0.9999999999989165,0.0,0.0234375,0.0,0.0,0.0,2.5558471679687633e-06,1.4696598052978759e-05
42,bn3/beta,[128],128,9.377782316732919e-05,9.377897367812693e-05,0.000995480059045193,0.0009954787480646139,0.01131243466250974,0.011312421116644704,0.9999988025685504,1.9690560293383896e-09,1.1641532182693481e-10,1.8440186977386475e-07,2.7080310362165945e-16,1.6456096244907522e-08,1.8617947594612142e-07,1.645794928329038e-05,0.9999999998652847,0.0,0.5625,1.1641532182693481e-10,9.313225746154785e-10,1.7811544239521007e-09,1.8546124920249005e-08,1.635258086025746e-07
42,conv4/kernel,"[3, 3, 128, 256]",294912,4.985165034574221e-05,4.984504131518482e-05,0.02405580029906429,0.02405577636175109,13.06372304151529,13.063710034756294,0.9999990043604756,6.220148524644426e-08,0.0,0.001998716965317726,1.2166444392872637e-10,1.1030160648364392e-05,0.005990017069083237,0.00045852296853259386,0.9999998948787338,0.0,0.05583360460069445,0.0,0.0,1.1641532182693481e-10,1.862645149230957e-09,4.284083843231201e-08
