seed,parameter,shape,num_elements,keras_mean,pytorch_mean,keras_std,pytorch_std,keras_norm,pytorch_norm,norm_ratio,mean_abs_diff,median_abs_diff,max_abs_diff,mse,rmse,l2_norm_difference,relative_l2_error,cosine_similarity,sign_mismatch_ratio,nonzero_difference_ratio,p50_abs_diff,p90_abs_diff,p95_abs_diff,p99_abs_diff,p99_9_abs_diff
2026,conv1/kernel,"[3, 3, 3, 32]",864,2.076089226142762e-05,1.8658416458358125e-05,0.0009996619712630242,0.000999645222994831,0.029390276992936604,0.02938856655272602,0.999941802514791,2.1188167954312156e-06,0.0,0.0018234403105452657,3.848333948094894e-09,6.203494134836346e-05,0.0018234474303236682,0.06204253980872311,0.9980752513049813,0.0011574074074074073,0.3587962962962963,0.0,1.1641532182693481e-10,1.1641532182693481e-10,3.940658643841746e-09,0.00025361126405197375
2026,bn1/gamma,[32],32,6.247818964766338e-05,6.247820419957861e-05,0.000998009287096885,0.000998009293476268,0.005656645115439452,0.005656645156599459,1.000000007276399,2.1827872842550278e-11,0.0,1.1641532182693481e-10,2.541098841762901e-21,5.0409313045933295e-11,2.8515813671787943e-10,5.041117638167438e-08,0.9999999999999989,0.0,0.1875,0.0,1.1641532182693481e-10,1.1641532182693481e-10,1.1641532182693481e-10,1.1641532182693481e-10
2026,bn1/beta,[32],32,-0.00018746882778941654,-0.00018746883142739534,0.0009822252778961913,0.000982225273498472,0.005656602677737903,0.005656602657159935,0.999999996362133,2.546585164964199e-11,0.0,1.1641532182693481e-10,2.964615315390051e-21,5.4448281105927036e-11,3.0800599035161905e-10,5.4450702638848203e-08,0.9999999999999986,0.0,0.21875,0.0,1.1641532182693481e-10,1.1641532182693481e-10,1.1641532182693481e-10,1.1641532182693481e-10
2026,conv2/kernel,"[3, 3, 32, 64]",18432,6.718022589780048e-05,6.718030526700305e-05,0.0009976398354707948,0.0009976397848901317,0.13575081787030208,0.13575081174273565,0.999999954861661,1.4698129133547708e-10,0.0,5.957554094493389e-07,3.511400026933618e-17,5.92570673163431e-09,8.045006233461877e-07,5.9263040618644155e-06,0.99999999998244,0.0,0.3440212673611111,0.0,1.1641532182693481e-10,1.1641532182693481e-10,2.3283064365386963e-10,7.74965155869759e-09
2026,bn2/gamma,[64],64,-6.251178638194688e-05,-6.251178274396807e-05,0.000997957264942994,0.0009979572797488745,0.007999305674226137,0.007999305790621993,1.0000000145507448,2.9103830456733704e-11,0.0,1.1641532182693481e-10,3.3881317890172014e-21,5.820766091346741e-11,4.656612873077393e-10,5.821271238982494e-08,0.9999999999999983,0.0,0.25,0.0,1.1641532182693481e-10,1.1641532182693481e-10,1.1641532182693481e-10,1.1641532182693481e-10
2026,bn2/beta,[64],64,6.248464342206717e-05,6.248463796509895e-05,0.0009979745646326338,0.0009979745704410013,0.007999430228979173,0.007999430272627292,1.0000000054564036,3.8198777474462986e-11,0.0,1.1641532182693481e-10,4.446922973085077e-21,6.66852530405717e-11,5.334820243245736e-10,6.669000243055552e-08,0.9999999999999979,0.0,0.328125,0.0,1.1641532182693481e-10,1.1641532182693481e-10,1.1641532182693481e-10,1.1641532182693481e-10
2026,conv3/kernel,"[3, 3, 64, 128]",73728,-8.987480552175637e-06,-8.986783283759792e-06,0.0009997995253282204,0.0009997990151678496,0.27148553761642863,0.2714853973968936,0.9999994835101116,1.986322415190342e-09,0.0,7.00085365679115e-05,7.976447876528993e-14,2.8242605893452877e-07,7.668686647925638e-05,0.0002824712769326382,0.9999999601050954,0.0,0.3432210286458333,0.0,1.1641532182693481e-10,1.1641532182693481e-10,2.3283064365386963e-10,1.8235063180328147e-08
2026,bn3/gamma,[128],128,3.125984494545264e-05,3.1259846764442045e-05,0.0009994209827368962,0.00099942098449982,0.011312687269876333,0.011312687290455162,1.0000000018190929,3.2741809263825417e-11,0.0,1.1641532182693481e-10,3.8116482626443515e-21,6.173854762337992e-11,6.984919309616089e-10,6.174412082891626e-08,0.9999999999999979,0.0,0.28125,0.0,1.1641532182693481e-10,1.1641532182693481e-10,1.1641532182693481e-10,1.1641532182693481e-10
2026,bn3/beta,[128],128,-9.368798873765627e-05,-9.368798873765627e-05,0.0009954774347704022,0.0009954774420841317,0.011312309825294667,0.011312309907676033,1.000000007282453,3.8198777474462986e-11,0.0,2.3283064365386963e-10,4.658681209898652e-21,6.825453252274645e-11,7.722118846968282e-10,6.826297113490847e-08,0.9999999999999979,0.0,0.3203125,0.0,1.1641532182693481e-10,1.1641532182693481e-10,1.1641532182693481e-10,2.180458977818511e-10
2026,conv4/kernel,"[3, 3, 128, 256]",294912,-2.2359518548681964e-06,-2.2359185256121747e-06,0.0009997766340672169,0.000999776495713119,0.5429380650983867,0.5429379899237949,0.9999998615411285,1.2054599633308054e-09,0.0,8.082098793238401e-05,3.8381366158940045e-14,1.9591162844236697e-07,0.00010639137867640087,0.00019595490814798832,0.9999999808008185,0.0,0.3275790744357639,0.0,1.1641532182693481e-10,1.1641532182693481e-10,2.3283064365386963e-10,1.1307827662682915e-08
2026,bn4/gamma,[256],256,1.5647846794308862e-05,1.5647849068045616e-05,0.0009997596849423388,0.0009997597007390326,0.015998114150824076,0.015998114404109556,1.0000000158322084,4.229150363244116e-11,0.0,1.6298145055770874e-09,1.5405411728187587e-20,1.2411853901890557e-10,1.985896624302489e-09,1.2413316808088065e-07,0.9999999999999921,0.0,0.29296875,0.0,1.1641532182693481e-10,1.1641532182693481e-10,2.3283064365386963e-10,1.332955434918442e-09
2026,bn4/beta,[256],256,2.338023386982968e-05,2.3380260699923383e-05,0.0009995713815844996,0.00099957141742771,0.015997516465000108,0.015997517048372923,1.0000000364664614,6.59383658785373e-11,0.0,6.984919309616089e-09,2.00587989821659e-19,4.4787050563936336e-10,7.165928090229814e-09,4.479400189767978e-07,0.9999999999999002,0.0,0.2734375,0.0,1.1641532182693481e-10,1.1641532182693481e-10,4.947651177644663e-10,5.441252142191133e-09
2026,fc128/kernel,"[256, 128]",32768,-1.9296794958378882e-05,-1.9297138954321724e-05,0.0008701762780817445,0.00087017640944461,0.15755745823199138,0.15755748338591896,1.0000001596492345,3.687690153242329e-10,0.0,5.916459485888481e-06,1.4379524759305703e-15,3.792034382663968e-08,6.864315459774042e-06,4.3567054463295085e-05,0.9999999990509685,0.0,0.18756103515625,0.0,1.1641532182693481e-10,1.1641532182693481e-10,1.1641532182693481e-10,7.256167009477285e-10
2026,fc128/bias,[128],128,-2.3429543944075704e-05,-2.3429551220033318e-05,0.0008701506887162166,0.0008701506885172157,0.009848199280536008,0.009848199280501062,0.9999999999964515,2.3646862246096134e-11,0.0,2.3283064365386963e-10,2.964615315390051e-21,5.4448281105927036e-11,6.160119807032381e-10,6.255072253876146e-08,0.9999999999999979,0.0,0.1953125,0.0,1.1641532182693481e-10,1.1641532182693481e-10,1.1641532182693481e-10,2.180458977818511e-10
2026,logits/kernel,"[128, 8]",1024,-0.0001639972979319282,-0.00016399729702243349,0.0008548442690557652,0.0008548442681668052,0.027853860238395218,0.02785386020497454,0.9999999988001419,2.3874235921539366e-11,0.0,3.4924596548080444e-10,2.8852059765849605e-21,5.371411338358812e-11,1.7188516282748198e-09,6.170963785857821e-08,0.999999999999998,0.0,0.2021484375,0.0,1.1641532182693481e-10,1.1641532182693481e-10,1.1641532182693481e-10,2.301530912518605e-10
2026,logits/bias,[8],8,-2.0867446437478065e-08,-2.08528945222497e-08,0.000999976736672499,0.0009999767512250306,0.002828361326735508,0.002828361367895425,1.0000000145525667,1.4551915228366852e-11,0.0,1.1641532182693481e-10,1.6940658945086007e-21,4.1159031748919956e-11,1.1641532182693481e-10,4.115998865928476e-08,0.9999999999999991,0.0,0.125,0.0,3.4924596548080424e-11,7.566995918750757e-11,1.0826624929904934e-10,1.1560041457414631e-10
