seed,parameter,shape,num_elements,keras_mean,pytorch_mean,keras_std,pytorch_std,keras_norm,pytorch_norm,norm_ratio,mean_abs_diff,median_abs_diff,max_abs_diff,mse,rmse,l2_norm_difference,relative_l2_error,cosine_similarity,sign_mismatch_ratio,nonzero_difference_ratio,p50_abs_diff,p90_abs_diff,p95_abs_diff,p99_abs_diff,p99_9_abs_diff
42,conv1/kernel,"[3, 3, 3, 32]",864,0.001140061872681136,0.00114183035354853,0.005177376727463869,0.005179215397047032,0.15582905639130526,0.15589302121677495,1.0004104807341518,5.771482144546604e-06,3.2790121622383595e-06,3.7536025047302246e-05,7.774020153549711e-11,8.81704040682003e-06,0.0002591670004585258,0.001662466981752471,0.999998701747174,0.0011574074074074073,1.0,3.2790121622383595e-06,1.612700725672767e-05,1.9979337230324726e-05,2.988773863762617e-05,3.492912231013196e-05
42,bn1/gamma,[32],32,-8.128417334773985e-07,-8.138548537317547e-07,0.0009696265978058894,0.0009704056207578252,0.005485038267532675,0.0054894450900850895,1.0008034260359675,1.9276567968518066e-06,1.768924448697362e-06,4.925881512463093e-06,5.218731177237386e-12,2.284454240565432e-06,1.2922824678513454e-05,0.002354122223001076,0.9999975493156325,0.0,1.0,1.768924448697362e-06,3.7112913560122256e-06,4.219025140628218e-06,4.845241201110184e-06,4.917817481327803e-06
42,bn1/beta,[32],32,4.656551823245536e-05,4.6086298425507266e-05,0.0009070089543270256,0.0009071227633592212,0.00513757480752983,0.005138079500224292,1.0000982355904038,1.6159121969394619e-06,1.3805802154820412e-06,4.984904080629349e-06,4.175500481592093e-12,2.043404140543934e-06,1.1559239395866277e-05,0.0022497198409175416,0.9999974739563634,0.0,1.0,1.3805802154820412e-06,3.5492470487952244e-06,4.041771171614527e-06,4.736577393487097e-06,4.9600714119151275e-06
42,conv2/kernel,"[3, 3, 32, 64]",18432,-9.660533473495772e-06,-9.668893141099566e-06,0.00100408321463594,0.0010042452305004162,0.13632516685333626,0.13634717276071265,1.0001614221928667,1.3268708746771456e-06,8.60061845742166e-07,1.4664983609691262e-05,3.91762222721985e-12,1.9792984179299112e-06,0.0002687184639955287,0.0019708400149017085,0.999998070607777,0.00048828125,0.9999457465277778,8.60061845742166e-07,3.0642049750895252e-06,4.152719338890165e-06,7.306507322937247e-06,1.1801344226114809e-05
42,bn2/gamma,[64],64,1.0872846445408868e-07,1.0897154822941957e-07,0.0006113450613510484,0.0006115032264317082,0.004890760568158346,0.004892025889129777,1.00025871660528,1.0851703464709317e-06,8.322822395712137e-07,3.8800062611699104e-06,2.0999408372177308e-12,1.449117261375949e-06,1.1592938091007593e-05,0.0023697622117592296,0.9999972248455679,0.0,1.0,8.322822395712137e-07,2.6038225769298157e-06,3.1524999940302205e-06,3.873478854075074e-06,3.879353520460427e-06
42,bn2/beta,[64],64,-1.9635271470974658e-05,-1.981004974282996e-05,0.0004235918920110949,0.00042377413026827395,0.0033923738931977685,0.0033938952399195387,1.000448460803457,5.866308967483747e-07,4.466073733055964e-07,2.5132903829216957e-06,6.040294966574757e-13,7.771933457367451e-07,6.217546765893961e-06,0.0018319795769657769,0.9999984216863341,0.0,1.0,4.466073733055964e-07,1.3347947970032693e-06,1.645319571252912e-06,2.2392200753529313e-06,2.4858833521648216e-06
42,conv3/kernel,"[3, 3, 64, 128]",73728,1.985016378826682e-05,1.985740024515907e-05,0.0006318026398175863,0.0006318215811092374,0.171637391281913,0.17164259356852113,1.0000303097510939,8.547869620239415e-07,5.614019755739719e-07,1.105043338611722e-05,1.5407202201178195e-12,1.2412575156339718e-06,0.0003370374168973625,0.0019636001174895695,0.9999980725381739,0.0005696614583333334,0.9999864366319444,5.614019755739719e-07,2.0299645257182424e-06,2.6870609872275945e-06,4.169310559518617e-06,6.225069155334523e-06
42,bn3/gamma,[128],128,1.9590386366452606e-06,1.959044093169382e-06,0.0004870985774774786,0.00048710844809823645,0.005510935885823684,0.005511047558494774,1.000020263830573,6.114462585138369e-07,4.127032298129052e-07,3.244844265282154e-06,7.304579599529461e-13,8.546683333041807e-07,9.669468386316649e-06,0.0017545608677268718,0.999998460932197,0.0,1.0,4.127032298129052e-07,1.367132063023746e-06,1.6564808902330692e-06,2.81511194771156e-06,3.2147055608220444e-06
42,bn3/beta,[128],128,-2.8817757858234927e-05,-2.8814230617513203e-05,0.00027484721183992537,0.0002748259170044951,0.0031265869549865475,0.0031263431835869254,0.9999220327458882,2.7571416438831875e-07,2.43555405177176e-07,9.856594260782003e-07,1.2999490994917729e-13,3.6054806884682835e-07,4.079135750804905e-06,0.001304660900058817,0.9999991519032906,0.0,1.0,2.43555405177176e-07,5.871333996765314e-07,7.374284905381497e-07,9.74375943769701e-07,9.85293503617868e-07
42,conv4/kernel,"[3, 3, 128, 256]",294912,2.0575223889191514e-05,2.0580225819192297e-05,0.0004316977588026756,0.0004317039067486806,0.23470304593271976,0.2347065101693952,1.0000147600840104,2.922299140544127e-08,3.055902197957039e-10,5.682840128429234e-05,4.571141170333823e-13,6.761021498511762e-07,0.00036716268666974665,0.0015643481146081274,0.999998776498323,3.0517578125e-05,0.9726053873697916,3.055902197957039e-10,9.022187441587448e-10,1.1641532182693481e-09,1.949956640601158e-09,1.0881083209825711e-05
