seed,parameter,shape,num_elements,keras_mean,pytorch_mean,keras_std,pytorch_std,keras_norm,pytorch_norm,norm_ratio,mean_abs_diff,median_abs_diff,max_abs_diff,mse,rmse,l2_norm_difference,relative_l2_error,cosine_similarity,sign_mismatch_ratio,nonzero_difference_ratio,p50_abs_diff,p90_abs_diff,p95_abs_diff,p99_abs_diff,p99_9_abs_diff
2026,conv1/kernel,"[3, 3, 3, 32]",864,1.061265040450497e-06,1.0613368909136772e-06,1.9006859473390421e-06,1.900780364040512e-06,6.398751003759448e-05,6.399096278321303e-05,1.000053959680827,9.363447124177762e-11,8.213874025386758e-12,5.247784429229796e-09,1.8325007023601056e-19,4.280771778967089e-10,1.25828478765307e-08,0.00019663476418003826,0.9999999821220865,0.0,0.9965277777777778,8.213874025386758e-12,1.3819203559251039e-10,3.202615062036779e-10,2.265019247715829e-09,4.987592092220456e-09
2026,bn1/gamma,[32],32,1.561390281078906e-07,1.5613904216977594e-07,2.0540465733985697e-07,2.0540466174314176e-07,1.4595393175150104e-06,1.4595393854830726e-06,1.000000046568161,1.0637692983428426e-13,5.417888360170764e-14,5.115907697472721e-13,2.826983625469802e-26,1.6813636208357196e-13,9.511228943466435e-13,6.516596289259057e-07,0.9999999999997888,0.0,0.9375,5.417888360170764e-14,3.3253400033572707e-13,3.6664005165221166e-13,4.763478500535713e-13,5.080664777779026e-13
2026,bn1/beta,[32],32,1.399883755703185e-07,1.399883632171358e-07,2.290776276202238e-07,2.2907751596202918e-07,1.5186657804367775e-06,1.5186652050328563e-06,0.99999962111221,8.544358796880314e-14,4.440892098500626e-14,7.958078640513122e-13,2.932213326652407e-26,1.7123706744313297e-13,9.686631326363e-13,6.378382558654259e-07,0.9999999999998684,0.0,0.8125,4.440892098500626e-14,1.5205614545266153e-13,2.91322521661641e-13,6.636469151999341e-13,7.825917691661764e-13
2026,conv2/kernel,"[3, 3, 32, 64]",18432,9.296443652468048e-08,9.296444760005487e-08,1.9012419406704886e-07,1.9012418185205197e-07,2.873259171420543e-05,2.8732590884904156e-05,0.9999999711372617,3.32475151264387e-13,1.0658141036401503e-13,1.659827830735594e-11,5.894936365174283e-25,7.677848894823526e-13,1.0423793315434281e-10,3.6278639320520274e-06,0.9999999999934198,0.0,0.9864908854166666,1.0658141036401503e-13,8.526512829121202e-13,1.374544922327919e-12,3.1459990168513824e-12,7.503331289626658e-12
2026,bn2/gamma,[64],64,4.851035315755174e-08,4.851035982041455e-08,7.06994573314678e-08,7.069947341245876e-08,6.859349301120356e-07,6.859350663474811e-07,1.000000198612783,2.9159190524392226e-14,1.0269562977782698e-14,2.1316282072803006e-13,2.7023439234000963e-27,5.198407374764021e-14,4.158725899811217e-13,6.062856535321798e-07,0.999999999999836,0.0,0.921875,1.0269562977782698e-14,7.602807272633074e-14,1.1155520951433565e-13,2.0420998225745276e-13,2.122675368809724e-13
2026,bn2/beta,[64],64,3.418155166773568e-08,3.418155477175229e-08,4.679732951357367e-08,4.679734318363158e-08,4.6361145966965584e-07,4.6361156262791485e-07,1.000000222078762,2.784301652083987e-14,1.4210854715202004e-14,2.1316282072803006e-13,2.0577093252048692e-27,4.536198105467693e-14,3.6289584843741546e-13,7.82758407448669e-07,0.9999999999997183,0.0,0.96875,1.4210854715202004e-14,6.998845947236988e-14,8.419931418757183e-14,1.5496937066927761e-13,2.0734347572215527e-13
2026,conv3/kernel,"[3, 3, 64, 128]",73728,4.357418851020402e-08,4.3574192091732674e-08,7.981797764435872e-08,7.981798443339203e-08,2.4692154695658024e-05,2.4692156779655647e-05,1.0000000843991805,1.2296848489032462e-13,4.796163466380676e-14,4.433786671143025e-12,6.140816872627432e-26,2.478067164672385e-13,6.728671090082167e-11,2.725023638123848e-06,0.9999999999962864,0.0,0.9845513237847222,4.796163466380676e-14,3.161915174132446e-13,4.973799150320701e-13,1.0231815394945443e-12,2.1212969159023636e-12
2026,bn3/gamma,[128],128,2.5427556172451896e-08,2.542755601548822e-08,3.726138827029598e-08,3.726139021772028e-08,5.103688603332077e-07,5.103688775311299e-07,1.0000000336970445,1.7742831333387825e-14,9.992007221626409e-15,9.947598300641403e-14,7.643678656072035e-28,2.764720357662242e-14,3.127924020779949e-13,6.128751494234995e-07,0.9999999999998128,0.0,0.96875,9.992007221626409e-15,4.618527782440651e-14,6.73239242132694e-14,9.045209026226078e-14,9.857359373199883e-14
2026,bn3/beta,[128],128,9.32939864689111e-09,9.329399215021519e-09,1.3529164016501753e-08,1.3529166478440176e-08,1.8592934850783107e-07,1.8592937508706893e-07,1.0000001429534287,8.465658932871843e-15,4.829470157119431e-15,5.3290705182007514e-14,1.5859635749261105e-28,1.259350457547902e-14,1.4247923974760048e-13,7.663083882300945e-07,0.9999999999997164,0.0,0.9453125,4.829470157119431e-15,2.1316282072803006e-14,2.6334490144108706e-14,4.071409875905377e-14,5.1937121270384724e-14
2026,conv4/kernel,"[3, 3, 128, 256]",294912,1.875496191877527e-08,1.8754962841207646e-08,3.596926339434983e-08,3.5969266426004164e-08,2.202926376370803e-05,2.2029265455145226e-05,1.0000000767813766,3.0997414356839153e-14,1.0880185641326534e-14,2.9274360713316128e-12,4.962941491679377e-27,7.044814753901892e-14,3.825743066639666e-11,1.7366639275510264e-06,0.9999999999984763,0.0,0.9749484592013888,1.0880185641326534e-14,7.815970093361102e-14,1.2612133559741778e-13,2.913225216616411e-13,6.898588367223817e-13
