seed,parameter,shape,num_elements,keras_mean,pytorch_mean,keras_std,pytorch_std,keras_norm,pytorch_norm,norm_ratio,mean_abs_diff,median_abs_diff,max_abs_diff,mse,rmse,l2_norm_difference,relative_l2_error,cosine_similarity,sign_mismatch_ratio,nonzero_difference_ratio,p50_abs_diff,p90_abs_diff,p95_abs_diff,p99_abs_diff,p99_9_abs_diff
123,conv1/kernel,"[3, 3, 3, 32]",864,0.0027974040852617086,0.002797404207336108,0.07767913301064798,0.0776791329615683,2.2847709782635723,2.284770976951002,0.9999999994255133,1.8351581982440418e-10,0.0,1.043081283569336e-07,1.2936922432958764e-17,3.5967933542196673e-09,1.0572370113686132e-07,4.627321606527557e-08,0.9999999999999991,0.0,0.03009259259259259,0.0,0.0,0.0,1.862645149230957e-09,2.3934990167623134e-08
123,bn1/gamma,[32],32,1.0001249872148037,1.0001249872148037,0.0009921040815553614,0.0009921040815553614,5.657564067538382,5.657564067538382,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,bn1/beta,[32],32,6.248824138310738e-05,6.248824502108619e-05,0.0009980146738353863,0.0009980146845427584,0.00565667908087961,0.005656679142617292,1.0000000109141214,4.001776687800884e-11,0.0,2.3283064365386963e-10,5.505714157152952e-21,7.420049970959058e-11,4.197414120966556e-10,7.420279664341104e-08,0.9999999999999972,0.0,0.3125,0.0,1.1641532182693481e-10,1.1641532182693481e-10,1.9674189388751999e-10,2.292217686772352e-10
123,conv2/kernel,"[3, 3, 32, 64]",18432,6.21986955056602e-05,6.219739682301729e-05,0.047946916785048255,0.047946917104255235,6.509494756364821,6.509494799473039,1.00000000662236,1.6078350502842416e-09,0.0,1.7568469047546387e-05,1.7697590496346695e-14,1.330322911790468e-07,1.8061062760221565e-05,2.774572116054791e-06,0.9999999999961507,0.0,0.03927951388888889,0.0,0.0,0.0,3.725290298461914e-09,6.275251507764949e-08
123,bn2/gamma,[64],64,0.9999999990686774,0.9999999990686774,0.0009999619809527428,0.0009999619809527428,8.000003992244277,8.000003992244277,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,bn2/beta,[64],64,-4.0490704122930765e-09,-4.047251422889531e-09,0.000999926365457264,0.000999926367277414,0.007999410923723698,0.007999410938284837,1.0000000018202764,5.638867150992155e-11,0.0,2.3283064365386963e-10,6.988021814847978e-21,8.359438865646412e-11,6.68755109251713e-10,8.360054439147259e-08,0.9999999999999966,0.0,0.46875,0.0,1.1641532182693481e-10,1.1641532182693481e-10,1.594889909029004e-10,2.2549647837877328e-10
123,conv3/kernel,"[3, 3, 64, 128]",73728,-2.6989805010973418e-05,-2.6985903284229254e-05,0.03399428373889997,0.033994281401862746,9.230436913730085,9.23043627831582,0.9999999311609763,8.450356069210507e-09,0.0,0.0003766727168112993,2.009444778430926e-12,1.4175488628018882e-06,0.00038490563080338967,4.169961123192885e-05,0.9999999991305728,0.0,0.05105251736111111,0.0,0.0,1.1641532182693481e-10,3.725290298461914e-09,9.042397141456994e-08
123,bn3/gamma,[128],128,0.9999218243174255,0.9999218243174255,0.0009967592078590005,0.0009967592078590005,11.312829662786692,11.312829662786692,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,bn3/beta,[128],128,-9.371102350996807e-05,-9.371116721013095e-05,0.0009954430295915325,0.0009954431506264442,0.01131194671042415,0.011311948226127553,1.0000001339913847,1.837179297581315e-10,0.0,1.6996636986732483e-08,2.2662366503788806e-18,1.5054024878346921e-09,1.7031684921008158e-08,1.5056367462564542e-06,0.9999999999988757,0.0,0.359375,0.0,1.1641532182693481e-10,2.3283064365386963e-10,4.342291504144673e-10,1.4897203072905852e-08
123,conv4/kernel,"[3, 3, 128, 256]",294912,7.516691350141337e-06,7.5174537697996075e-06,0.024084418775188045,0.02408441859848335,13.079237119709296,13.079237023877626,0.9999999926729924,1.5440273257480739e-09,0.0,9.518768638372421e-05,5.808225934468869e-14,2.4100261273415416e-07,0.00013087839878246076,1.0006577416142886e-05,0.9999999999499333,0.0,0.053466796875,0.0,0.0,1.1641532182693481e-10,1.862645149230957e-09,1.6763806343078613e-08
