seed,parameter,shape,num_elements,keras_mean,pytorch_mean,keras_std,pytorch_std,keras_norm,pytorch_norm,norm_ratio,mean_abs_diff,median_abs_diff,max_abs_diff,mse,rmse,l2_norm_difference,relative_l2_error,cosine_similarity,sign_mismatch_ratio,nonzero_difference_ratio,p50_abs_diff,p90_abs_diff,p95_abs_diff,p99_abs_diff,p99_9_abs_diff
42,conv1/kernel,"[3, 3, 3, 32]",864,2.8104595593329915e-06,2.8127673230707943e-06,5.948141680409299e-06,5.952313633841771e-06,0.00019337300364975055,0.00019351285935172727,1.0007232431587505,5.628024858153763e-09,8.734506451446578e-10,8.11269273981452e-08,1.5778233851130641e-16,1.2561143996917892e-08,3.692207205368744e-07,0.0019079906202294395,0.9999984398207522,0.0,1.0,8.734506451446578e-10,1.9677145246532756e-08,2.895935722335706e-08,5.362468073144556e-08,8.056337355810687e-08
42,bn1/gamma,[32],32,9.401638633864569e-08,9.416751519178423e-08,1.258351199742185e-07,1.2601287907855303e-07,8.885684364253044e-07,8.898856845426553e-07,1.001482438564496,3.1663578074596355e-10,2.0371704323451922e-10,9.918892374116695e-10,1.843588537794272e-19,4.2937029913517215e-10,2.428885201268613e-09,0.002729435076278259,0.9999973667556736,0.0,1.0,2.0371704323451922e-10,7.803528490057945e-10,8.484786206963689e-10,9.62496642387123e-10,9.889499779092153e-10
42,bn1/beta,[32],32,8.248225603739445e-08,8.249846360349963e-08,9.54019265072835e-08,9.529109982668588e-08,7.134109647000256e-07,7.129968348455382e-07,0.9994195073036738,2.7535615758009224e-10,1.6083134823929868e-10,1.1257128562647267e-09,1.7886420879609492e-19,4.22923407718342e-10,2.3924160761613015e-09,0.003353489355419793,0.999994542372344,0.0,1.0,1.6083134823929868e-10,7.809560997884547e-10,1.0031087072093212e-09,1.1177743886037206e-09,1.1249190094986262e-09
42,conv2/kernel,"[3, 3, 32, 64]",18432,1.0082629652070873e-07,1.0085885048591647e-07,1.9204048592605236e-07,1.9208003008020543e-07,2.944728302064563e-05,2.945409092668793e-05,1.00023118961561,2.0821651492225908e-10,7.934475299009591e-11,6.642494554398581e-09,1.798564041657524e-19,4.2409480563401433e-10,5.757702008252201e-08,0.001954805538756326,0.9999981156440755,0.0013563368055555555,0.9999457465277778,7.934475299009591e-11,5.397332358825227e-10,8.481627844503242e-10,1.865277141632752e-09,3.4375275959065428e-09
42,bn2/gamma,[64],64,3.7373780591601715e-08,3.739312176410481e-08,6.312166099004762e-08,6.321151998651646e-08,5.86850226172324e-07,5.875476798638047e-07,1.0011884696646192,1.225492745883473e-10,3.7634784177953406e-11,1.4618990462622605e-09,6.473935996714016e-20,2.544393050751793e-10,2.0355144406014344e-09,0.0034644242677858467,0.9999946971418351,0.0,1.0,3.7634784177953406e-11,2.5312374418717814e-10,4.727731095499619e-10,1.0305512887498462e-09,1.4187642705110224e-09
42,bn2/beta,[64],64,1.7981323136218768e-08,1.7997454859854437e-08,2.485782385488021e-08,2.487870754989091e-08,2.454369997899248e-07,2.456480045314266e-07,1.0008597104009682,3.746847030908088e-11,2.3651636205102022e-11,2.6425084342918126e-10,3.721679741503542e-21,6.100557139723832e-11,4.880445711779065e-10,0.0019867638335139388,0.9999983939215505,0.0,1.0,2.3651636205102022e-11,6.492566484439522e-11,1.4720327179418257e-10,2.3085004130507502e-10,2.609107632167709e-10
42,conv3/kernel,"[3, 3, 64, 128]",73728,3.995632700879561e-08,3.9958749171274387e-08,8.15291739002224e-08,8.152386842737407e-08,2.4653150300145362e-05,2.4652146172558426e-05,0.9999592698063042,8.545137488316098e-11,3.459454944731988e-11,2.416300048935227e-09,2.865695482232796e-20,1.692836519641751e-10,4.5965421407190284e-08,0.001864484694555213,0.9999982626071183,0.0011800130208333333,0.9999864366319444,3.459454944731988e-11,2.1828370222465318e-10,3.397989445375055e-10,7.177946770298122e-10,1.417096527234209e-09
42,bn3/gamma,[128],128,2.372656941903204e-08,2.3727530844949142e-08,4.0593438408825566e-08,4.059782146058433e-08,5.319581743855896e-07,5.320064754304852e-07,1.0000907985763192,4.8935604800045014e-11,2.5120072688622486e-11,4.582858537105494e-10,7.935866164898392e-21,8.908347863043063e-11,1.0078645093002303e-09,0.0018944591012443857,0.9999982094712364,0.0,1.0,2.5120072688622486e-11,1.272322691647787e-10,1.666716542558788e-10,4.126085073608013e-10,4.548103014201393e-10
42,bn3/beta,[128],128,7.637043339132035e-09,7.635852476889471e-09,1.179386013820789e-08,1.178854239868138e-08,1.5896447620205566e-07,1.589066543339011e-07,0.9996362591848441,1.2174830141743374e-11,5.906830580215683e-12,6.352252057695296e-11,3.426801539634907e-22,1.8511622132149595e-11,2.0943509664649525e-10,0.0013174962208555808,0.9999991979638113,0.0078125,1.0,5.906830580215683e-12,3.28460814102982e-11,4.2880632378228246e-11,5.303276040535821e-11,6.227090665333908e-11
42,conv4/kernel,"[3, 3, 128, 256]",294912,1.8678380093580215e-08,1.867893148745733e-08,3.460512675824813e-08,3.460504298873021e-08,2.1355349164790513e-05,2.135545136283199e-05,1.0000047855944985,1.0666496043891624e-12,1.2434497875801753e-14,3.610303167533857e-09,1.0046765030733905e-21,3.169663236170982e-11,1.7213110029113643e-08,0.0008060288558954147,0.9999996751686211,4.0690104166666664e-05,0.9776068793402778,1.2434497875801753e-14,8.348877145181177e-14,1.3500311979441904e-13,3.410605131648481e-13,3.1500780961480344e-10
