seed,parameter,shape,num_elements,keras_mean,pytorch_mean,keras_std,pytorch_std,keras_norm,pytorch_norm,norm_ratio,mean_abs_diff,median_abs_diff,max_abs_diff,mse,rmse,l2_norm_difference,relative_l2_error,cosine_similarity,sign_mismatch_ratio,nonzero_difference_ratio,p50_abs_diff,p90_abs_diff,p95_abs_diff,p99_abs_diff,p99_9_abs_diff
123,conv1/kernel,"[3, 3, 3, 32]",864,-0.0010970421385257656,-0.0010971188543804386,0.005901496221473284,0.005901580923308425,0.17643956888232484,0.17644242879533156,1.0000162090228673,1.7009993742762903e-07,4.901085048913956e-08,4.766508936882019e-06,3.000810983755503e-13,5.477965848520327e-07,1.610186538872051e-05,9.125846599741741e-05,0.9999999959672429,0.0,0.9988425925925926,4.901085048913956e-08,2.610730007290842e-07,4.383909981697796e-07,2.712167333811534e-06,4.7488268464803705e-06
123,bn1/gamma,[32],32,-1.4781313097955717e-06,-1.4780796959712461e-06,0.0011472355150034211,0.0011472331705971515,0.006489749484859542,0.006489736222529802,0.9999979564188463,9.152927304967307e-09,5.471520125865936e-09,3.202876541763544e-08,1.6238064140492653e-16,1.2742866294712762e-08,7.20845373499591e-08,1.110744529016581e-05,0.9999999999404003,0.0,1.0,5.471520125865936e-09,2.5829649530351172e-08,2.8789509087800978e-08,3.16994555760175e-08,3.1995834433473654e-08
123,bn1/beta,[32],32,0.00020182523667244823,0.00020181856257295294,0.0009978620027559235,0.0009978529899392883,0.005759061042085113,0.0057590035852874135,0.9999900232351628,1.9624394553829916e-08,1.3504177331924438e-08,1.7206184566020966e-07,1.235360153426181e-15,3.5147690584534583e-08,1.988253628429678e-07,3.4523920026203e-05,0.9999999994538121,0.0,1.0,1.3504177331924438e-08,2.8619251679629088e-08,3.6423443816602223e-08,1.3214768841862696e-07,1.6807042993605197e-07
123,conv2/kernel,"[3, 3, 32, 64]",18432,-9.201450439244893e-06,-9.201419735821294e-06,0.0010252274480886674,0.0010252264219466041,0.1391950997430174,0.13919496039755147,0.9999989989197452,7.792998770214973e-09,5.420588422566652e-09,2.87545844912529e-07,1.388082761054469e-16,1.1781692412614027e-08,1.5995356029721868e-06,1.1491321216948416e-05,0.9999999999344755,0.0,0.9964735243055556,5.420588422566652e-09,1.7307320376858147e-08,2.239394234493377e-08,3.42843122780323e-08,9.901558223646916e-08
123,bn2/gamma,[64],64,4.536923370324075e-08,4.5455919917003484e-08,0.0007477975409607414,0.0007477978835438589,0.005982380338696224,0.005982383079403273,1.000000458129857,5.271374448057031e-09,4.016328603029251e-09,2.0954757928848267e-08,4.8583420336512155e-17,6.970180796544101e-09,5.576144637235281e-08,9.320942111569837e-06,0.999999999956665,0.0,0.96875,4.016328603029251e-09,1.148582668974996e-08,1.503503881394863e-08,1.787440851330756e-08,2.0646722987294222e-08
123,bn2/beta,[64],64,-3.020525903707494e-05,-3.0205242296688084e-05,0.0005390200292823676,0.0005390199626404348,0.0043189254192481635,0.004318924879454867,0.9999998750167589,4.530789965428994e-09,3.2669049687683582e-09,1.4391844160854816e-08,3.5661403175459404e-17,5.971716936983819e-09,4.777373549587055e-08,1.1061486563985859e-05,0.9999999999388295,0.0,1.0,3.2669049687683582e-09,9.901123121380807e-09,1.324806362390517e-08,1.4199322322383523e-08,1.4372591977007689e-08
123,conv3/kernel,"[3, 3, 64, 128]",73728,-2.4271682148188805e-05,-2.4271562688532882e-05,0.0006068595166171154,0.0006068593115885631,0.16491170209683986,0.16491164517382784,0.999999654827333,4.0543972846064305e-09,3.026798367500305e-09,3.67872416973114e-08,3.054134161344839e-17,5.526422134930374e-09,1.5005838978465425e-06,9.09931726352182e-06,0.9999999999586521,0.0,0.9952392578125,3.026798367500305e-09,8.905772119760513e-09,1.1408701539039612e-08,1.7543716239742846e-08,2.5965582608478163e-08
123,bn3/gamma,[128],128,1.2462581686634167e-06,1.2462363798704246e-06,0.00040841772342812416,0.00040841720052952663,0.004620740580914842,0.004620734664267872,0.999998719545738,2.6437909639298596e-09,1.9354047253727913e-09,1.7316779121756554e-08,1.3355829055779098e-17,3.6545627721765975e-09,4.134665789564768e-08,8.948058687047438e-06,0.999999999960786,0.0,0.9921875,1.9354047253727913e-09,4.973844625055789e-09,6.724076229147612e-09,1.0291878425050531e-08,1.6454181604785972e-08
123,bn3/beta,[128],128,3.550973662846957e-05,3.5509685428536386e-05,0.00028352241917092873,0.0002835220398863851,0.003232750478570649,0.0032327461487337713,0.9999986606337524,2.5367530298581187e-09,2.086835593217984e-09,1.0317307896912098e-08,1.1738694333603348e-17,3.4261778023919524e-09,3.876277692195476e-08,1.1990649194519215e-05,0.9999999999290092,0.0,0.984375,2.086835593217984e-09,5.820766091346741e-09,6.6876964410766924e-09,9.43779014050961e-09,1.0241536074318003e-08
123,conv4/kernel,"[3, 3, 128, 256]",294912,-1.6475410558676108e-06,-1.6475590956597064e-06,0.0003575071878991291,0.000357507185485504,0.19414920287560916,0.19414920161003124,0.9999999934814159,4.57347440652683e-10,2.3283064365386963e-10,2.3638131096959114e-07,8.399162410546695e-18,2.8981308477269785e-09,1.5738531649487339e-06,8.106410645204127e-06,0.999999999967113,0.0,0.9712388780381944,2.3283064365386963e-10,7.712515071034431e-10,1.0477378964424133e-09,1.775333657860756e-09,4.2736763134615646e-08
123,bn4/gamma,[256],256,0.0002151184103542647,0.00021511836753163038,0.0016867624070559147,0.001686762348975946,0.027206791379590953,0.027206790371098813,0.9999999629323383,2.404103582875905e-10,2.0372681319713593e-10,1.862645149230957e-09,1.1347749692391665e-19,3.368642114026313e-10,5.389827382442101e-09,1.9810595476853087e-07,0.9999999999999811,0.0,0.84765625,2.0372681319713593e-10,4.656612873077393e-10,6.984919309616089e-10,9.313225746154785e-10,1.6251578927040407e-09
123,bn4/beta,[256],256,0.00022644332437327108,0.0002264433119432141,0.0016756593898906347,0.00167565937171937,0.027054249358297842,0.027054249043542495,0.9999999883657704,1.8925572220496178e-10,1.3642420526593924e-10,9.313225746154785e-10,7.05454476619184e-20,2.6560393005736645e-10,4.249662880917863e-09,1.5707931218629224e-07,0.9999999999999879,0.0,0.77734375,1.3642420526593924e-10,4.656612873077393e-10,5.820766091346741e-10,6.984919309616089e-10,9.313225746154785e-10
123,fc128/kernel,"[256, 128]",32768,0.00030925735601582485,0.00030925729065632286,0.002146225893717797,0.0021462258339651637,0.39252095652154606,0.3925209441283436,0.9999999684266476,2.325293331365344e-10,8.731149137020111e-11,2.7939677238464355e-09,1.6486227147075132e-19,4.060323527389798e-10,7.349970688073239e-08,1.8725040194560382e-07,0.9999999999999797,0.0,0.599853515625,8.731149137020111e-11,6.984919309616089e-10,9.313225746154785e-10,1.3969838619232178e-09,2.3283064365386963e-09
123,fc128/bias,[128],128,0.00041928585620354397,0.00041928577053695903,0.0027876299853837336,0.002787629922760003,0.03189318485619969,0.03189318401141754,0.999999973512142,2.0662938027271593e-10,5.820766091346741e-11,1.3969838619232178e-09,1.315836283104893e-19,3.627445772309895e-10,4.10398640637888e-09,1.2867910260085265e-07,0.9999999999999921,0.0,0.5234375,5.820766091346741e-11,5.271431291475891e-10,9.313225746154785e-10,1.1012889444828043e-09,1.3674143701791807e-09
123,logits/kernel,"[128, 8]",1024,6.811390340644152e-11,-2.181455849292746e-10,0.007572042125244098,0.007572042024186501,0.24230534800781114,0.24230534477396812,0.999999986653852,6.957074638602734e-10,2.3283064365386963e-10,1.1175870895385742e-08,1.7765172263804762e-18,1.3328605427352392e-09,4.2651537367527654e-08,1.760239207190454e-07,0.9999999999999847,0.0,0.630859375,2.3283064365386963e-10,1.862645149230957e-09,2.7939677238464355e-09,4.6566128730773926e-09,9.291805326938712e-09
123,logits/bias,[8],8,3.4924596548080444e-10,-7.566995918750763e-10,0.012258407593131314,0.012258407591517254,0.03467201254260728,0.034672012538042085,0.999999999868332,1.4551915228366852e-09,6.984919309616089e-10,3.725290298461914e-09,4.580754178751256e-18,2.1402696509438375e-09,6.05359673500061e-09,1.7459605863840604e-07,0.9999999999999849,0.0,0.625,6.984919309616089e-10,3.725290298461914e-09,3.725290298461914e-09,3.725290298461914e-09,3.725290298461914e-09
