seed,parameter,shape,num_elements,keras_mean,pytorch_mean,keras_std,pytorch_std,keras_norm,pytorch_norm,norm_ratio,mean_abs_diff,median_abs_diff,max_abs_diff,mse,rmse,l2_norm_difference,relative_l2_error,cosine_similarity,sign_mismatch_ratio,nonzero_difference_ratio,p50_abs_diff,p90_abs_diff,p95_abs_diff,p99_abs_diff,p99_9_abs_diff
2026,conv1/kernel,"[3, 3, 3, 32]",864,8.796117892662926e-06,8.724700870671248e-06,0.00325771619666892,0.0032578266495439235,0.09575725795951892,0.09576049894103342,1.000033845805358,1.3116177875492373e-07,3.1846866477280855e-08,3.55718657374382e-06,1.7602527144157365e-13,4.195536574045966e-07,1.2332308564316725e-05,0.00012878283530989753,0.9999999922799602,0.0011574074074074073,0.9965277777777778,3.1846866477280855e-08,2.0845036488026408e-07,5.793874152004647e-07,2.6535370852798235e-06,3.501729108393196e-06
2026,bn1/gamma,[32],32,-4.102230377611704e-08,-4.1077328205574304e-08,0.0012495643892458462,0.0012495644483337756,0.00706860362912885,0.0070686039633908815,1.0000000472882693,4.5065462472848594e-10,3.7834979593753815e-10,1.280568540096283e-09,3.325936078759339e-19,5.767092923440145e-10,3.2623604111179816e-09,4.615282491442616e-07,0.9999999999998948,0.0,0.9375,3.7834979593753815e-10,9.837094694375993e-10,1.1263182386755942e-09,1.2625241652131081e-09,1.2787641026079657e-09
2026,bn1/beta,[32],32,0.00010281991973215554,0.00010281987505322832,0.0011786986554285738,0.0011786986117209922,0.006693047033936887,0.006693046765661106,0.9999999599172426,3.618652044679038e-10,3.4924596548080444e-10,1.1641532182693481e-09,2.1730572359166196e-19,4.661606199494568e-10,2.6370026839070874e-09,3.939913570809001e-07,0.999999999999923,0.0,0.78125,3.4924596548080444e-10,7.803464541211726e-10,9.196810424327849e-10,1.1280644685029985e-09,1.1605443432927137e-09
2026,conv2/kernel,"[3, 3, 32, 64]",18432,-0.00010276660271942904,-0.00010276652361474366,0.0009586948430720575,0.0009586949092774757,0.1309023823670816,0.1309023901595609,1.0000000595289342,1.9602641273325845e-09,1.178705133497715e-09,2.1420419216156006e-08,8.64026570422875e-18,2.9394328881994825e-09,3.9907064219301365e-07,3.048612341658348e-06,0.9999999999953555,0.0,0.9841037326388888,1.178705133497715e-09,4.773028194904327e-09,6.402842700481415e-09,1.0128132998943329e-08,1.553291804157225e-08
2026,bn2/gamma,[64],64,1.5376981821191293e-07,1.537442173571435e-07,0.0006964983719964776,0.0006964984218286332,0.005571987111766291,0.005571987510378312,1.0000000715385755,2.4518698182873777e-10,1.964508555829525e-10,9.313225746154785e-10,1.0175074074889208e-19,3.1898391926379623e-10,2.55187135411037e-09,4.579822458965113e-07,0.9999999999998974,0.0,0.90625,1.964508555829525e-10,5.55883161723614e-10,6.235495675355195e-10,7.479684427380554e-10,9.129871614277377e-10
2026,bn2/beta,[64],64,3.406115544635213e-05,3.406116658766223e-05,0.000583660792313607,0.0005836608126865219,0.004677230515897975,0.004677230683797095,1.0000000358971233,2.7398527890909463e-10,2.3283064365386963e-10,7.09405867382884e-10,1.0763811797938156e-19,3.2808248654779113e-10,2.624659892382329e-09,5.611568190285546e-07,0.9999999999998429,0.0,0.96875,2.3283064365386963e-10,5.195033736526967e-10,6.068148650228976e-10,7.025300874374806e-10,7.087182893883437e-10
2026,conv3/kernel,"[3, 3, 64, 128]",73728,1.916177257291253e-06,1.9161750088474564e-06,0.0006601091056229848,0.0006601091327964019,0.17923952312849484,0.1792395305050625,1.0000000411548051,1.0809725363300368e-09,7.8580342233181e-10,1.382431946694851e-08,2.283331682989049e-18,1.5110697148010905e-09,4.1029925459768583e-07,2.2891114110907425e-06,0.9999999999973717,0.0,0.9815402560763888,7.8580342233181e-10,2.4301698431372643e-09,3.14321368932724e-09,4.889443516731262e-09,7.778668077662618e-09
2026,bn3/gamma,[128],128,1.1080479467295845e-07,1.1077245076762665e-07,0.0005042607853238518,0.0005042607896293576,0.005705059670355839,0.0057050597189866785,1.0000000085241598,2.063984538835939e-10,1.7826096154749393e-10,6.402842700481415e-10,6.694839278955921e-20,2.5874387488317327e-10,2.927352776326007e-09,5.131151855577696e-07,0.9999999999998684,0.0,0.96875,1.7826096154749393e-10,4.263711161911487e-10,4.940375220030542e-10,6.284972187131645e-10,6.402842700481415e-10
2026,bn3/beta,[128],128,4.00477906836727e-06,4.004766982035335e-06,0.0003054164251018482,0.0003054164387559977,0.0034556894485911994,0.0034556896012641223,1.0000000441801629,1.7640644500716007e-10,1.4551915228366852e-10,5.238689482212067e-10,4.656945099964571e-20,2.157995620932668e-10,2.441493339731782e-09,7.065140743076757e-07,0.9999999999997514,0.0,0.9375,1.4551915228366852e-10,3.5797711461782447e-10,4.169123712927102e-10,4.656612873077393e-10,5.164765752851974e-10
2026,conv4/kernel,"[3, 3, 128, 256]",294912,-2.272084737393204e-06,-2.272092092003617e-06,0.00043306692420095325,0.0004330669347655703,0.23518369790210517,0.2351837036601798,1.0000000244833067,3.8846697662484817e-10,2.764863893389702e-10,7.916241884231567e-09,3.052854087477049e-19,5.525263873768428e-10,3.000538792693791e-07,1.275827681083427e-06,0.9999999999991556,0.0,0.9696994357638888,2.764863893389702e-10,8.731149137020111e-10,1.1386873666197062e-09,1.862645149230957e-09,3.0850060284137726e-09
2026,bn4/gamma,[256],256,3.0286495753317766e-05,3.0286489097086644e-05,0.0008481564155253665,0.0008481565380625279,0.0135791518040559,0.01357915375960116,1.000000144010855,2.689002354117065e-10,2.3283064365386963e-10,1.1059455573558807e-09,1.1153740928181936e-19,3.3397216842398615e-10,5.3435546947837784e-09,3.935116126809898e-07,0.9999999999999329,0.0,0.94140625,2.3283064365386963e-10,5.529727786779404e-10,6.45741238258779e-10,8.149072527885437e-10,1.061416696757084e-09
2026,bn4/beta,[256],256,1.1536647226639829e-05,1.1536636188802518e-05,0.0008296374713130777,0.0008296376002654906,0.013275482875481906,0.013275484936065488,1.0000001552172226,2.4270319087804637e-10,2.3283064365386963e-10,9.313225746154785e-10,9.247232675225736e-20,3.040926285727054e-10,4.865482057163286e-09,3.6650126760682313e-07,0.9999999999999449,0.0,0.89453125,2.3283064365386963e-10,4.656612873077393e-10,5.820766091346741e-10,7.82893039286136e-10,9.01636667549614e-10
2026,fc128/kernel,"[256, 128]",32768,1.4141609537074852e-06,1.4141613490965019e-06,0.0010444259904988592,0.001044426099082709,0.18906147259075431,0.18906149224660948,1.0000001039654187,2.201182148879599e-10,1.1641532182693481e-10,2.3283064365386963e-09,1.3242602950435575e-19,3.6390387398921124e-10,6.58736376314435e-08,3.484244033444883e-07,0.9999999999999414,0.0,0.67254638671875,1.1641532182693481e-10,5.966285243630409e-10,8.149072527885437e-10,1.280568540096283e-09,1.862645149230957e-09
2026,fc128/bias,[128],128,-4.436752750081041e-06,-4.4367387985744244e-06,0.0012675949655589266,0.0012675951486129514,0.014341287781441336,0.01434128985189606,1.0000001443702098,2.3501556256633194e-10,5.820766091346741e-11,1.7462298274040222e-09,1.712686521734865e-19,4.1384616969773504e-10,4.6821349273815545e-09,3.264793457028225e-07,0.9999999999999571,0.0,0.5859375,5.820766091346741e-11,6.984919309616089e-10,9.313225746154785e-10,1.3812677934765818e-09,1.7018755897879666e-09
2026,logits/kernel,"[128, 8]",1024,1.5182233248367538e-10,-2.298481405205166e-10,0.0028564408333130857,0.002856441067282022,0.09140610666601887,0.09140611415302499,1.0000000819092554,7.045304339925451e-10,2.546585164964199e-10,7.683411240577698e-09,1.5411993156097216e-18,1.2414504885857195e-09,3.972641563474302e-08,4.3461442380359975e-07,0.9999999999999093,0.0,0.6943359375,2.546585164964199e-10,1.862645149230957e-09,2.7939677238464355e-09,4.6566128730773926e-09,7.439870387315792e-09
2026,logits/bias,[8],8,4.815774445887655e-10,-8.049028110690415e-10,0.004893219670101655,0.004893220298945025,0.01384011524225719,0.013840117020894957,1.0000001285132194,1.3446879165712744e-09,9.313225746154785e-10,3.725290298461914e-09,3.1391719313346664e-18,1.7717708461690712e-09,5.01132472013911e-09,3.620868748850404e-07,0.9999999999999428,0.0,0.875,9.313225746154785e-10,2.7474015951156614e-09,3.236345946788787e-09,3.6275014281272884e-09,3.715511411428452e-09
