seed,parameter,shape,num_elements,keras_mean,pytorch_mean,keras_std,pytorch_std,keras_norm,pytorch_norm,norm_ratio,mean_abs_diff,median_abs_diff,max_abs_diff,mse,rmse,l2_norm_difference,relative_l2_error,cosine_similarity,sign_mismatch_ratio,nonzero_difference_ratio,p50_abs_diff,p90_abs_diff,p95_abs_diff,p99_abs_diff,p99_9_abs_diff
42,conv1/kernel,"[3, 3, 3, 32]",864,0.01140061602210254,0.011418300850150612,0.0517737548532438,0.05179214164837364,1.5582901902457533,1.5589298414735997,1.0004104827405385,5.7714850333502033e-05,3.279000520706177e-05,0.00037536025047302246,7.774029166240167e-09,8.817045517768504e-05,0.0025916715068911617,0.0016624683407441537,0.999998701745734,0.0011574074074074073,1.0,3.279000520706177e-05,0.00016127061098814013,0.00019979430362582188,0.00029887728393077854,0.00034929041936993774
42,bn1/gamma,[32],32,-8.128434274112806e-06,-8.138500561472028e-06,0.009696263824200102,0.009704053839568762,0.0548503704913461,0.054894437505143445,1.0008034041229366,1.927644552779384e-05,1.768936635926366e-05,4.9258582293987274e-05,5.21868179131329e-10,2.2844434314102176e-05,0.00012922763532697843,0.0023541116586697913,0.9999975493229988,0.0,1.0,1.768936635926366e-05,3.711273893713951e-05,4.219013499096035e-05,4.845221526920796e-05,4.917794559150936e-05
42,bn1/beta,[32],32,0.00046565506636397913,0.00046086291695246473,0.00907008725695518,0.009071225390025197,0.05137573512532505,0.05138078230774139,1.00009824058778,1.61590869538486e-05,1.3805925846099854e-05,4.984904080629349e-05,4.1754707852699057e-10,2.043396874146064e-05,0.00011559198290912609,0.0022497123966855248,0.9999974739735908,0.0,1.0,1.3805925846099854e-05,3.549242392182351e-05,4.041714128106832e-05,4.736555740237237e-05,4.960069246590141e-05
42,conv2/kernel,"[3, 3, 32, 64]",18432,-9.660531586219712e-05,-9.668890871673675e-05,0.010040829751960944,0.010042449915976222,1.3632513434494422,1.3634714032473056,1.0001614227625162,1.3268699578652646e-05,8.600676665082574e-06,0.0001466497778892517,3.917617436227019e-10,1.9792972076540247e-05,0.0026871829968302574,0.001970839278645918,0.9999980706093207,0.00048828125,0.9999457465277778,8.600676665082574e-06,3.064204938709737e-05,4.152709152549506e-05,7.306521758437153e-05,0.00011801344226114808
42,bn2/gamma,[64],64,1.0873063729377463e-06,1.0897165338974446e-06,0.006113449120800165,0.006115030843108884,0.04890759373993202,0.04892024752163387,1.0002587283637208,1.085165968106594e-05,8.322764188051224e-06,3.8800062611699104e-05,2.0999302444877981e-10,1.4491136064808025e-05,0.0001159290885184642,0.002369756785617186,0.9999972248614378,0.0,1.0,8.322764188051224e-06,2.6038274518214174e-05,3.1525004305876775e-05,3.873478854075074e-05,3.879353520460427e-05
42,bn2/beta,[64],64,-0.00019635268927231664,-0.00019810046069324017,0.004235917879572156,0.004237740304825226,0.0339237306071733,0.033938944411320345,1.0004484708454744,5.86633996135788e-06,4.4660409912467e-06,2.5132903829216957e-05,6.040333562441216e-11,7.771958287614014e-06,6.217566630091212e-05,0.0018319858610621198,0.9999984216793001,0.0,1.0,4.4660409912467e-06,1.3348413631320001e-05,1.64529075846076e-05,2.239219960756599e-05,2.485883340705188e-05
42,conv3/kernel,"[3, 3, 64, 128]",73728,0.0001985015908043428,0.0001985739547482663,0.006318024893118443,0.006318214304720674,1.7163735039525136,1.7164255264565735,1.0000303095473917,8.547868870648992e-06,5.613954272121191e-06,0.00011050468310713768,1.5407197449360176e-10,1.2412573242225068e-05,0.003370373649235982,0.001963600282847025,0.999998072537844,0.0005696614583333334,0.9999864366319444,5.613954272121191e-06,2.0299456082284454e-05,2.6870652800425866e-05,4.169336054474097e-05,6.225015991367427e-05
42,bn3/gamma,[128],128,1.9590385321066606e-05,1.959043220267631e-05,0.004870984614814561,0.004871083300464066,0.055109345734843565,0.055110462228618665,1.0000202596086056,6.114447714367088e-06,4.127039574086666e-06,3.2448675483465195e-05,7.304570515228105e-11,8.546678018521643e-06,9.669462373623456e-05,0.001754560201928798,0.9999984609332863,0.0,1.0,4.127039574086666e-06,1.367132063023746e-05,1.6564689576625818e-05,2.8150987345725327e-05,3.214724408462648e-05
42,bn3/beta,[128],128,-0.000288177498987352,-0.0002881422365135222,0.0027484714661434938,0.002748258513185664,0.0312658621167613,0.03126342436268527,0.9999220314454491,2.7571472855925094e-06,2.43555405177176e-06,9.856652468442917e-06,1.2999549466789986e-11,3.6054887972076666e-06,4.079144924796272e-05,0.0013046641444150312,0.9999991518991577,0.0,1.0,2.43555405177176e-06,5.871278699487447e-06,7.374322740361091e-06,9.743763366714121e-06,9.852985851466656e-06
42,conv4/kernel,"[3, 3, 128, 256]",294912,0.00020575218950006033,0.0002058022091395478,0.004316976558663541,0.004317038038517274,2.347029899680145,2.3470645422692225,1.000014760182255,2.922299532190056e-07,3.026798367500305e-09,0.0005682839546352625,4.5711392269813067e-11,6.761020061337865e-06,0.0036716260862286678,0.0015643481549420084,0.999998776498255,3.0517578125e-05,0.9776068793402778,3.026798367500305e-09,9.080395102500916e-09,1.1641532182693481e-08,1.955777406692505e-08,0.00010881088383031573
42,bn4/gamma,[256],256,0.0033884679952507213,0.0033884678598496976,0.02054746645554325,0.020547464928497027,0.3331997956672655,0.3331997712076236,0.999999926591666,2.943011168099474e-09,2.0954757928848267e-09,1.4901161193847656e-08,1.5025176652931662e-17,3.87623227541019e-09,6.201971640656304e-08,1.8613371680604557e-07,0.9999999999999855,0.0,0.87890625,2.0954757928848267e-09,6.9267116487026215e-09,7.450580596923828e-09,1.1175870895385742e-08,1.4426186680793824e-08
42,bn4/beta,[256],256,0.002963760243346769,0.0029637600980549905,0.019624108675550932,0.019624106811853198,0.3175463999465406,0.3175463701145906,0.9999999060548316,2.663227860466577e-09,1.862645149230957e-09,1.1175870895385742e-08,1.2212031342589871e-17,3.494571696587419e-09,5.59131471453987e-08,1.760786680460297e-07,0.999999999999989,0.0,0.84375,1.862645149230957e-09,5.966285243630409e-09,7.450580596923828e-09,7.555354386568067e-09,1.070089638233191e-08
42,fc128/kernel,"[256, 128]",32768,0.005275823051680631,0.0052758223295721746,0.023148921477194676,0.02314891919262889,4.2978537505738,4.297853318316156,0.9999998994247664,2.9129614553813354e-09,1.6298145055770874e-09,3.725290298461914e-08,2.2363525088039233e-17,4.729008890670352e-09,8.560420492504265e-07,1.9917896208919104e-07,0.9999999999999823,0.0,0.63531494140625,1.6298145055770874e-09,7.450580596923828e-09,1.1175870895385742e-08,1.4901161193847656e-08,2.2351741790771484e-08
42,fc128/bias,[128],128,0.006375656697684917,0.006375655562692373,0.02770083559537311,0.027700831975172903,0.32159309266385666,0.3215930498693481,0.9999998669296402,3.485240540612722e-09,1.862645149230957e-09,1.4901161193847656e-08,2.9991795949529776e-17,5.4764765999253365e-09,6.195925985306645e-08,1.9266352812443334e-07,0.9999999999999903,0.0,0.640625,1.862645149230957e-09,9.313225746154785e-09,1.1175870895385742e-08,1.4901161193847656e-08,1.4901161193847656e-08
