seed,step,layer,weight_mean_abs_diff,weight_max_abs_diff,weight_relative_l2,weight_cosine_similarity,gradient_relative_l2,update_relative_l2,m_relative_l2,v_relative_l2
42,5,conv4/kernel,0.000134430204454011,0.0051082707941532135,0.00855269596930076,0.9999634251557699,0.2013796843499658,0.17936458930312088,0.15946403970816456,0.09206798169361217
42,5,bn1/gamma,0.00012151151895523071,0.00047338008880615234,0.0001698833474253899,0.9999999855984512,0.17589804495959802,0.16458804420242115,0.15981837610837601,0.040568016880035994
42,5,bn1/beta,0.00012066637827956583,0.00042420532554388046,0.05506877855602704,0.9985339931796644,0.2429091752157005,0.12151872591125158,0.1324274059767716,0.07911289750560263
42,5,bn2/gamma,0.00010354910045862198,0.0005668401718139648,0.0001426135562019154,0.9999999898868623,0.16643370177738295,0.12381646076301127,0.11393437064771836,0.06758679043558996
42,5,bn2/beta,0.00010866054299185635,0.0006520918832393363,0.05933473504129548,0.9983064208195813,0.2438895660904094,0.13721078825286978,0.12461836561750529,0.07763371116783056
42,5,bn3/gamma,0.00014148512855172157,0.0011429786682128906,0.00021674317595486467,0.9999999765979725,0.1504483966135357,0.20482954089090194,0.15202329478855606,0.07022466318802487
42,5,bn3/beta,0.00011560689040379657,0.0004568269941955805,0.06037211203876803,0.9981760574602229,0.20294281609827586,0.13100546866702475,0.14888370563260975,0.1008661506468362
42,5,bn4/gamma,6.652623414993286e-05,0.0005766153335571289,0.0001020929272953393,0.999999994788528,0.1493294279559469,0.13201337862421003,0.10547018882784755,0.037417939572125754
42,5,bn4/beta,6.538836052527586e-05,0.0005988749908283353,0.03877224816918576,0.9992495563754572,0.14028195458717013,0.1209932570844217,0.09645764631197967,0.03713229281588726
42,5,fc128/kernel,6.0370295951905906e-05,0.004146367311477661,0.004085106032155772,0.9999916559247929,0.13896056520303066,0.16461935753354157,0.11162384682806772,0.03281295490982149
42,5,fc128/bias,5.883430611675067e-05,0.0029607442556880414,0.12221374146198902,0.9925098130789187,0.13063727480593265,0.13353172076726275,0.10397132421448652,0.034823039268179375
42,5,logits/kernel,4.6983212740769886e-05,0.004155650734901428,0.001883232615554343,0.9999982272490621,0.037327478448678245,0.21373136799907527,0.030100136172047803,0.00467038508200568
42,5,logits/bias,6.852880687802099e-06,1.6652746126055717e-05,0.00371589372240489,0.9999932090304173,0.013597064661067911,0.02197211782706054,0.013525201842565166,0.0019497410192157178
42,10,conv1/kernel,0.0002398918800197323,0.0019303113222122192,0.00424513713942713,0.9999909955196601,0.31308141034098186,0.1848892625295401,0.15279212319031718,0.07312281608806383
42,10,conv2/kernel,0.0002902943530128531,0.0031769797205924988,0.008319882278715105,0.9999653892731146,0.3954875638205762,0.21111726979663403,0.2010637090820245,0.10810600689384375
42,10,conv3/kernel,0.0003363022250501619,0.005020517855882645,0.013615334758222934,0.9999073083718963,0.3717254074821337,0.27903164061229313,0.24802386380224412,0.09243857213725919
42,10,conv4/kernel,0.0003418195865097275,0.007475209655240178,0.019783825808052182,0.9998042940743938,0.34501193061992713,0.2827408036804597,0.2549125470159468,0.13447070318900042
42,10,bn1/gamma,0.0002879481762647629,0.0009474754333496094,0.00038312525563124393,0.999999926850888,0.2973805011674978,0.18434893246113374,0.18817676109602885,0.05046711489968947
42,10,bn1/beta,0.0003196394236510969,0.0010633938945829868,0.09720635136051924,0.9952763177052784,0.28196726440205144,0.18322636198323045,0.18810718841271776,0.0882829066916919
42,10,bn2/gamma,0.0002757050096988678,0.0014077425003051758,0.00036610257661418927,0.999999933279712,0.397149695133937,0.24183013265699563,0.234025199377845,0.07404509715477363
42,10,bn2/beta,0.0003379479629757043,0.0014464595587924123,0.10660602065725125,0.9944335191011754,0.3791707082072653,0.2763111588581802,0.2247991028645581,0.08767221399216985
42,10,bn3/gamma,0.0003626178950071335,0.0017604827880859375,0.0004856975490461816,0.9999998831220805,0.29881082089331373,0.28691500478228654,0.25090433548050256,0.10317590327184537
42,10,bn3/beta,0.00032940834432793054,0.001575062982738018,0.11815561771154502,0.9930017848796419,0.3456715453365163,0.2831675687794774,0.2807757819008055,0.10374377902826665
42,10,bn4/gamma,0.00020571216009557247,0.0011551380157470703,0.00028505497440479516,0.9999999593797281,0.3205595481150534,0.2161547938320504,0.2193090472847319,0.05763093360848695
42,10,bn4/beta,0.00020499090095427164,0.0014915000647306442,0.07641509977886272,0.9970764445459092,0.3110421380048933,0.21789360403651498,0.21844658710263135,0.054009200941303605
42,10,fc128/kernel,0.00021747165471047714,0.007527865469455719,0.00774526322732559,0.9999700050052656,0.3263664034210075,0.3685887793786305,0.23507482011668102,0.06709099027691809
42,10,fc128/bias,0.0002270464500639946,0.004735087160952389,0.1649787704506806,0.9863584632910593,0.3295159502040189,0.34454330321717164,0.2379065053458071,0.06176155712233279
42,10,logits/kernel,0.00015895961348633136,0.008875519037246704,0.0042417754176713035,0.9999910091474754,0.11309528420701993,0.40454693470128245,0.12712121004408736,0.015138030216009459
42,10,logits/bias,5.629623956338037e-05,0.00011938903480768204,0.021277516305212008,0.9997739074642876,0.05888030378527566,0.1416076339431764,0.12716039760502174,0.010600034820517404
42,20,conv1/kernel,0.0004903127055176474,0.0031569376587867737,0.008309983735328003,0.9999654715613738,0.6227285747214168,0.2863626031750689,0.29587995268560774,0.07444106009150561
42,20,conv2/kernel,0.0005917486073025754,0.004861384630203247,0.016623784302274715,0.9998618182302216,0.587361614031404,0.36147920459624316,0.31972930173172154,0.09628507146780696
42,20,conv3/kernel,0.0006845152504659163,0.007419126108288765,0.02702801002553585,0.9996347269741733,0.5389600514645091,0.44228948957737185,0.4226912283897735,0.10788688742309979
42,20,conv4/kernel,0.0007362515545246236,0.009723274037241936,0.04071633032634963,0.9991710470827122,0.5833258045518781,0.45663028329207916,0.4566683070821488,0.17179578876590365
42,20,bn1/gamma,0.0005587060004472733,0.001805424690246582,0.00073748254107734,0.9999997292666507,0.6899276706032876,0.3251499000793201,0.27695208385875064,0.05661026096583575
42,20,bn1/beta,0.0005917980088270269,0.0022914705332368612,0.1299590043120093,0.9916424790778392,0.5045841090426363,0.3145129328488146,0.34286121524037655,0.08112369528164891
42,20,bn2/gamma,0.0006814142689108849,0.003136873245239258,0.0008526683001278892,0.9999996364824483,0.5261469783676845,0.32408234840425915,0.3484970467232676,0.09847236638673255
42,20,bn2/beta,0.0006938270494174503,0.002744104029261507,0.1580436673856729,0.9874926256321558,0.49280859085976336,0.347250421375325,0.3742492649866152,0.10658111150484331
42,20,bn3/gamma,0.0008114101365208626,0.002791285514831543,0.0010240623533839409,0.9999994785870838,0.5279026237339678,0.37885272839235673,0.3766337641305056,0.10518576050502275
42,20,bn3/beta,0.0007845478772878778,0.0029950924799777567,0.19768681300252916,0.9804580155635697,0.5458596541344309,0.4394890676169242,0.4541815490639451,0.11352414937699766
42,20,bn4/gamma,0.0005679144524037838,0.002508997917175293,0.0007504147831452712,0.9999997184456578,0.3375703186706675,0.33074490922525296,0.3112544921900324,0.0835864978510811
42,20,bn4/beta,0.0005670387759408868,0.0028572820592671633,0.15532271701376543,0.9878984330836128,0.33589797944466904,0.352077702677054,0.34542470792010344,0.08333903132803733
42,20,fc128/kernel,0.0004991350629749425,0.008677937090396881,0.012881969660190779,0.9999170248909419,0.36548759386586005,0.4516382047797505,0.36887260741999994,0.11072215850836674
42,20,fc128/bias,0.0005115045220236425,0.0048758809571154416,0.2052290198192299,0.9787752508080643,0.3277914003579138,0.43160955091405373,0.36223717304055003,0.10525647273757527
42,20,logits/kernel,0.00043273443563407454,0.012229107320308685,0.008593135807508659,0.9999630783285983,0.2100526408271604,0.39811269239846303,0.2005441438942204,0.038467544471359576
42,20,logits/bias,0.00013338229473447427,0.0002448891173116863,0.06877586907121892,0.998398266067808,0.07454839092577734,0.14939684829415392,0.13679639552355266,0.016783540065589856
42,50,conv1/kernel,0.0014673685493141453,0.008832916617393494,0.025720875203805425,0.9996692001352392,0.8929323041110098,0.6987218191914927,0.6704826611066811,0.219997452851269
42,50,conv2/kernel,0.0015971485831873305,0.010768558830022812,0.04565521737290866,0.9989577021401537,0.7881875350081065,0.7089073463426182,0.7576697389181288,0.13714381739467577
42,50,conv3/kernel,0.001595100710534166,0.021007757633924484,0.06486414380335571,0.997896028004051,0.79362568559594,0.7624921474046797,0.7525192464844445,0.13244876060786004
42,50,conv4/kernel,0.0016697441362925154,0.01725470134988427,0.09217166576000925,0.9957505489633515,0.9157428631475345,0.8076251709197347,0.8186661322323281,0.19486982953708165
42,50,bn1/gamma,0.0017512738704681396,0.006073117256164551,0.0022690654975679094,0.9999974614259506,0.6385986685291478,0.7253944731965962,0.7917986791493553,0.16002292491383913
42,50,bn1/beta,0.0015814155462976487,0.005208419635891914,0.23744485026024884,0.9714868231833828,0.7884804936075797,0.5168989508150597,0.5004944545525808,0.12974065809692942
42,50,bn2/gamma,0.001622229814529419,0.00526881217956543,0.002039763696012155,0.9999979196804807,0.5280291975668777,0.5274427137269089,0.47348444737928225,0.1646491882696631
42,50,bn2/beta,0.001786799647220505,0.0065493949223309755,0.2779686044511729,0.9610908418089089,0.6679198744179252,0.5651296299721733,0.5184571655304754,0.13795495772420924
42,50,bn3/gamma,0.0019133882597088814,0.006067097187042236,0.0024275530874555426,0.9999970741207068,0.6987846286493689,0.6389952850298471,0.6540885739214244,0.1318252942711963
42,50,bn3/beta,0.002248532586861529,0.007979558315128088,0.381481568347947,0.9245402342523058,0.8799334058281338,0.7651200024976577,0.7435912803421586,0.12108124040065514
42,50,bn4/gamma,0.0015056328848004341,0.009085655212402344,0.0019900625411257145,0.9999980269570794,0.6398616151605704,0.7414571110528745,0.7088907302045472,0.1016220806658824
42,50,bn4/beta,0.001483005068827481,0.007947679143399,0.28297479409079473,0.9591712674066702,0.6871858359170927,0.7392744189778917,0.7039701943692491,0.1065630698654636
42,50,fc128/kernel,0.001228907621032782,0.01703118532896042,0.03017538908264937,0.9995446663953994,0.6615074566027999,0.9926988835406932,0.7100980062460537,0.1599023278289697
42,50,fc128/bias,0.00119583702712589,0.012105405796319246,0.3801344276767503,0.9257844319556978,0.6603624620766532,0.9482802487595384,0.6455329332134951,0.15015231517486136
42,50,logits/kernel,0.0011959043560949567,0.01778331771492958,0.019540051978373708,0.9998090795194792,0.45388737765093845,0.7987611885196667,0.5423532516955384,0.09269201340106704
42,50,logits/bias,0.00041931247324100696,0.0009792782366275787,0.20678316736088728,0.982975827551434,0.1174551908808574,0.4329495242943163,0.4287570113638666,0.01991576102591589
42,100,conv1/kernel,0.002374237944456615,0.012293420732021332,0.041273210619291956,0.9991480925998686,1.0110615441855464,0.8593364906118867,0.9990140475116518,0.227379484789074
42,100,conv2/kernel,0.002843970695008993,0.022780200466513634,0.07832161727809148,0.9969317355595262,0.832523356118297,0.8624880092461806,0.8749506763362228,0.23341907791427258
42,100,conv3/kernel,0.0029501533105425037,0.03367534838616848,0.11487972666778644,0.9933963453701725,1.0110671868680883,0.913977287127279,0.8987265731190147,0.17169165404032277
42,100,conv4/kernel,0.0029661111459860345,0.02669351175427437,0.15792830679476152,0.9875119002719173,1.0227604322974948,1.0264533881138416,1.0327450981520265,0.22269428378656572
42,100,bn1/gamma,0.003211000934243202,0.009199678897857666,0.004049370881561462,0.99999193011205,0.8436017308781851,0.7203911386497533,0.5712741583010509,0.2863564861837741
42,100,bn1/beta,0.002713075049541658,0.006874728482216597,0.2984674584726284,0.9548173779825208,0.7916395465469791,1.0674551182470524,0.9020871436446717,0.24283776225644854
42,100,bn2/gamma,0.002721257507801056,0.012821197509765625,0.0035027911294501,0.9999938751034061,0.8379989037989211,0.7890630556261811,0.7810725407600749,0.25518382539568063
42,100,bn2/beta,0.003764233814763429,0.015865169931203127,0.48638157653383035,0.8799638733548725,0.9518220617114487,0.9470799392733852,0.8527841714357336,0.2633622204609214
42,100,bn3/gamma,0.00341815035790205,0.018258094787597656,0.004769877797917168,0.9999886595657602,0.9320316596123788,0.8171733937247168,0.7811805504489088,0.19790726489292731
42,100,bn3/beta,0.004071083580925006,0.016961531713604927,0.5292928781528796,0.8485141209305794,1.109299611861766,1.1887470279681323,1.1909052346997357,0.18117424696169956
42,100,bn4/gamma,0.00261924066580832,0.011715531349182129,0.003354196224123867,0.9999944218445667,0.6001142945181702,0.728248289555066,0.6972664211496002,0.1416456033154287
42,100,bn4/beta,0.002591538831950402,0.010225395206362009,0.3918771387912287,0.9204826820144233,0.5645145814608653,0.7145986486641176,0.6860757861836579,0.152275149540483
42,100,fc128/kernel,0.001956187954797968,0.02078814059495926,0.042317298176793916,0.9991044093480134,0.6091049828129091,0.9100067185582957,0.7560383828877847,0.23539240191663344
42,100,fc128/bias,0.00184978565883398,0.011674465145915747,0.44133339355609047,0.8994313646023703,0.5393896297902995,0.863601777826627,0.689758050486475,0.2144848037481767
42,100,logits/kernel,0.002086192402970255,0.023295246064662933,0.03052594752149577,0.999533975552404,0.4668781288437908,0.8331772914017371,0.6056707843861477,0.1445073111199987
42,100,logits/bias,0.0009695068092696602,0.0022741381253581494,0.4411929595531357,0.9052768825267834,0.16920238734869672,0.3144312199291137,0.3155832492593321,0.034290197780227544
