seed,step,config_sha256,keras_loss,pytorch_loss,loss_abs_diff,keras_batch_accuracy,pytorch_batch_accuracy,global_weight_relative_l2,global_gradient_relative_l2,global_update_relative_l2,global_m_relative_l2,global_v_relative_l2,bn_mean_relative_l2,bn_var_relative_l2
2026,0,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f,,,,,,0.0,,,,,0.0,0.0
2026,1,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f,2.098849296569824,2.098849296569824,0.0,0.0625,0.0625,0.0004540406380455664,3.0990924939754846e-05,0.02197123425918593,3.099032676549247e-05,0.00010799348764864365,8.612125140109526e-08,3.198757955906815e-07
2026,2,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f,2.4348738193511963,2.435133934020996,0.0002601146697998047,0.1875,0.1875,0.0005463908965418158,0.008659039673946644,0.021842498720578647,0.008047764056398746,0.006853349054656776,0.00047319840978901574,2.3865387309364386e-06
2026,5,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f,2.1752445697784424,2.1747732162475586,0.00047135353088378906,0.125,0.125,0.000977294167304007,0.042214919769797875,0.039151090665592865,0.028314399604520413,0.0136240786452627,0.0020509702396628933,6.565825609493878e-05
2026,10,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f,2.1931769847869873,2.1938281059265137,0.0006511211395263672,0.125,0.125,0.002511559063450764,0.15823266500276206,0.10620276176297315,0.07245993566102488,0.039893366301774695,0.007431562109739523,0.0007039300209925821
2026,20,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f,2.146299362182617,2.147556781768799,0.0012574195861816406,0.125,0.125,0.008322597922256451,0.21043740095037852,0.3104348117136715,0.22820146323947169,0.034880937851911396,0.02326110194782489,0.006067800828090937
2026,50,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f,1.9581102132797241,1.96916925907135,0.011059045791625977,0.25,0.21875,0.026219122019867657,0.3363889220238539,0.5591039168391866,0.4250356234374349,0.07294211457310062,0.09277676139227502,0.06404813758013156
2026,100,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f,2.0686402320861816,2.091282844543457,0.02264261245727539,0.15625,0.125,0.04822238702980286,0.688571822689268,0.732395611741088,0.4945274179105676,0.1363167118787529,0.17101264778103753,0.12220732900886769
