seed,step,layer,weight_mean_abs_diff,weight_max_abs_diff,weight_relative_l2,weight_cosine_similarity,gradient_relative_l2,update_relative_l2,m_relative_l2,v_relative_l2
123,2,bn2/gamma,5.577690899372101e-06,7.855892181396484e-05,1.3247806755947375e-05,0.9999999999124083,0.009461591650330212,0.017446142001504843,0.007892765311958724,0.006244705563087622
123,2,bn2/beta,7.37316622689832e-06,7.188855670392513e-05,0.008443781026676525,0.9999643698575824,0.016336253831352048,0.018033796364651564,0.01285534768438818,0.013668623175586472
123,2,bn3/gamma,8.828938007354736e-06,0.00014972686767578125,2.003537466846328e-05,0.9999999997995649,0.010465296473253647,0.013823900280992384,0.009611394469855032,0.00885710184086088
123,2,bn3/beta,1.0636970273480983e-05,0.00013113499153405428,0.014768738775308748,0.9998937041297861,0.01625789142972111,0.02446963587808553,0.013843721379454199,0.012726804430768955
123,2,bn4/gamma,1.5443656593561172e-06,6.22868537902832e-05,5.691128680729785e-06,0.9999999999838746,0.0003427225383546205,0.0004308042935491543,0.0003030673167461014,0.00028470109600884426
123,2,bn4/beta,2.2231749881029828e-06,9.113550186157227e-05,0.005289690066578832,0.9999865081559667,0.001459597142763973,0.0026826084024537556,0.0012798423792685896,0.0011517562952748615
123,2,fc128/kernel,1.2245453557824248e-06,0.0006983429193496704,0.0001220581945056008,0.9999999925509988,0.00032425423721862593,0.007175986739874098,0.0002849525366849456,0.0003182616272030983
123,2,fc128/bias,1.0051567187474575e-06,4.0379585698246956e-05,0.0032451345654649025,0.9999951436327857,0.0001262601715604579,0.0008807013586020306,0.00010958520396011315,0.00010466220356371865
123,2,logits/kernel,5.39412963007635e-06,0.0006330013275146484,0.0002747893612263315,0.9999999623197463,0.0003202079040466639,0.03339286437651693,0.00033672594539139013,0.00014524608428935647
123,2,logits/bias,5.3551048040390015e-08,1.2456439435482025e-07,3.9283494233524864e-05,0.999999999338389,0.00010347655075719276,7.753039833329714e-05,0.00010920599252339952,7.460344876283697e-05
123,5,conv1/kernel,5.164949096878344e-05,0.0006694644689559937,0.0011383829457610915,0.9999993520618821,0.13072815125685205,0.11964812798669115,0.07236900531531655,0.055445980885310366
123,5,conv2/kernel,5.326718822986878e-05,0.0010038483887910843,0.0016917549686069192,0.9999985690464744,0.11821100938387347,0.07297889609975323,0.059713753566382415,0.02637548722631054
123,5,conv3/kernel,5.2449053590339664e-05,0.0018022321164608002,0.0023508343697676965,0.9999972368878118,0.118922171743471,0.07520805924952118,0.06084150761126828,0.037613514418945636
123,5,conv4/kernel,4.370595287380646e-05,0.0018144920468330383,0.002860855539114401,0.9999959078270287,0.12188423462549818,0.0708657255778592,0.05540397222632042,0.04058235710377482
123,5,bn1/gamma,4.288181662559509e-05,0.0002588033676147461,6.267960460681013e-05,0.9999999980758367,0.12519449285875942,0.08898392772547996,0.05224906417088164,0.026822541734609913
123,5,bn1/beta,7.006822033872595e-05,0.0005925118457525969,0.045846424849645497,0.9989497148560174,0.16223195133216117,0.14293596142720943,0.08896649142664706,0.04920078943095945
123,5,bn2/gamma,4.418566823005676e-05,0.0002645254135131836,6.245823731106269e-05,0.9999999981056379,0.12763055158537528,0.06429044079368668,0.062078744674591936,0.028176893010061353
123,5,bn2/beta,7.132052701308567e-05,0.0004959404468536377,0.040523578433406544,0.9991785917172621,0.11451603761313041,0.10855278908427379,0.07961094625156474,0.0308943167873855
123,5,bn3/gamma,4.295585677027702e-05,0.00028502941131591797,6.331619314831509e-05,0.9999999979956762,0.12622907655160961,0.06934978012880438,0.05478649050309973,0.029387390857499862
123,5,bn3/beta,6.108759060907687e-05,0.00030132452957332134,0.03457629002967165,0.9994021321176986,0.12483176374816217,0.0768180314559533,0.06122276487219566,0.03659652072593055
123,5,bn4/gamma,2.123834565281868e-05,0.0004988908767700195,4.4098623040768286e-05,0.9999999990327912,0.10886179458265718,0.05655736782431902,0.031243849463348745,0.01505593004123416
123,5,bn4/beta,2.1418233387748842e-05,0.00040123704820871353,0.015219569617582996,0.9998844583606192,0.10577530959598742,0.05217937942545259,0.031358916413866185,0.01271909671537106
123,5,fc128/kernel,1.3570758016778761e-05,0.0014229519292712212,0.0011237852465176134,0.999999368576134,0.10226723123776128,0.050434387773223045,0.03031410900963405,0.015310889405602775
123,5,fc128/bias,1.3283656699059065e-05,0.0008546763565391302,0.036028142038819495,0.9993588057615101,0.09985605906478279,0.029393300876389188,0.027999834855101127,0.01422346713509899
123,5,logits/kernel,1.7231488300240017e-05,0.0011057853698730469,0.0006135075909131082,0.9999998132456941,0.015801092533010007,0.09449288022861432,0.004916030595577461,0.0011769745847033425
123,5,logits/bias,9.41297912504524e-07,3.5193515941500664e-06,0.00047356365393274203,0.9999998885197113,0.009232195268580455,0.0026024711401301448,0.0023327223652174806,0.000741522219921921
123,10,conv1/kernel,0.00014592004744271334,0.000995635986328125,0.0025308708528914577,0.9999967991548488,0.22084430095702254,0.13026699168595932,0.11708198736491948,0.049601476839209936
123,10,conv2/kernel,0.00015189555639456072,0.001406945288181305,0.004313827424009524,0.999990695453458,0.2189929908886768,0.13804556756295427,0.1260165944245253,0.034402540611990516
123,10,conv3/kernel,0.00015541486007165773,0.0019428767263889313,0.0062481054025040695,0.9999804808201134,0.23635038821584664,0.14179184593520497,0.12648299752794628,0.045014029343928987
123,10,conv4/kernel,0.00014145824012317613,0.0022139111533761024,0.008194340997709897,0.9999664260461488,0.1924358053512988,0.13981212919745012,0.13081398208041561,0.06441202003735909
123,10,bn1/gamma,0.00016012787818908691,0.0008885860443115234,0.00022663995806594412,0.9999999746514354,0.15141507526570808,0.12177015155538354,0.10461784462989264,0.03503989032319513
123,10,bn1/beta,0.00019141265920552542,0.0008623034227639437,0.06954753079995384,0.9975791459097276,0.1499875054843835,0.1539974655998959,0.11668884384714244,0.047530052316138924
123,10,bn2/gamma,0.0001556500792503357,0.0005380511283874512,0.00019352125786659778,0.9999999814756538,0.2016236663683692,0.13886372811938005,0.1456578572269379,0.027020801872150137
123,10,bn2/beta,0.00019977050942543428,0.0007642665877938271,0.065641634895664,0.99784343403447,0.23914234138507734,0.17245023299895632,0.15070494267195547,0.035117888224827226
123,10,bn3/gamma,0.00015449989587068558,0.0007112026214599609,0.00020225145249034573,0.9999999795491679,0.17420400346916523,0.15268828163350934,0.1370124601713351,0.04815689921237935
123,10,bn3/beta,0.00017461543160379733,0.001210030633956194,0.06824219564983294,0.9976693096502687,0.20519154527062197,0.1478589675212276,0.13502007045098144,0.054829574862860476
123,10,bn4/gamma,9.60442703217268e-05,0.0009143948554992676,0.00014097679601831004,0.9999999900764657,0.16329338559852405,0.11466900180658081,0.09826028785695406,0.028200616268904615
123,10,bn4/beta,9.564171330112003e-05,0.0006658446509391069,0.03606149887006625,0.999349657865996,0.16764275135431478,0.11442135426133745,0.09862293896084123,0.022373311549261657
123,10,fc128/kernel,6.972569412844187e-05,0.0033107101917266846,0.003169869288293798,0.9999949761203571,0.14936565674203622,0.2108621122498423,0.1062888894627209,0.024938772793399917
123,10,fc128/bias,6.890811073390068e-05,0.0016937984619289637,0.0636362083633429,0.9979951332477444,0.15323616846074087,0.20029938248942528,0.10070774725319502,0.01945633728951741
123,10,logits/kernel,5.583895609362344e-05,0.002093955874443054,0.00158235055485275,0.9999987513672074,0.04368523083810646,0.20487812977532313,0.03175464835034045,0.004586237644045197
123,10,logits/bias,9.162220521830022e-06,2.5110828573815525e-05,0.003117625264600651,0.9999962841866229,0.024822387722419046,0.022335463581897717,0.021266678549109165,0.0021768284614342493
123,20,conv1/kernel,0.00035171914596840334,0.00182398222386837,0.006034335726271871,0.9999817940488598,0.4393687134563143,0.23333161567034583,0.33200656768888553,0.05170114404930031
123,20,conv2/kernel,0.0003980792749550667,0.004452085122466087,0.012118670994198688,0.9999265672831656,0.46600685930525043,0.3211398484517212,0.3533171548483806,0.05968800183817183
123,20,conv3/kernel,0.0003868867138259365,0.0052162520587444305,0.015418199785900186,0.9998811329613236,0.4332201134646876,0.2977139931448939,0.3033078302430169,0.061688433094288724
123,20,conv4/kernel,0.0003794925461259506,0.0045958347618579865,0.02112535790010507,0.99977685619333,0.4453140368772979,0.3094528344329542,0.311392675432743,0.08558217390969611
123,20,bn1/gamma,0.0005316156893968582,0.001934647560119629,0.000721730919478166,0.9999997398322145,0.44273469080121797,0.36991693154231253,0.3586645262718255,0.04418755437663226
123,20,bn1/beta,0.0005862218554284482,0.0028845983906649053,0.15934016279012103,0.987881866643805,0.4496059506525067,0.46961799665037174,0.39048907103848546,0.052386470391093024
123,20,bn2/gamma,0.00042402371764183044,0.0012125372886657715,0.0005093948000792416,0.9999998704828617,0.5177351137780011,0.3074085293968461,0.3080072152794922,0.04066804005179822
123,20,bn2/beta,0.0004639973969915445,0.0012556500732898712,0.09743404251761148,0.9952428719576694,0.38826578461327677,0.250333657924699,0.25807014757482005,0.041588600168948664
123,20,bn3/gamma,0.00038239872083067894,0.0017148256301879883,0.000506631586453675,0.999999871669329,0.3548653486263856,0.30972803984336245,0.30673768644161675,0.05830304130303506
123,20,bn3/beta,0.0004475006166444473,0.001985999057069421,0.12184180107088538,0.9925517544906153,0.39778779709281586,0.36284999498362397,0.3492547873091183,0.0642213657292231
123,20,bn4/gamma,0.0003217838238924742,0.002474665641784668,0.00044598762135151273,0.9999999005516499,0.29736818011695554,0.33415104068987167,0.2861266117134137,0.05039337895962568
123,20,bn4/beta,0.000288944468053387,0.001311562955379486,0.07871189701040376,0.9969063556301792,0.2954817401426924,0.321632023384225,0.27576605939575854,0.04514226163652873
123,20,fc128/kernel,0.00031547006557204604,0.008091655559837818,0.010293023479478752,0.9999470254591752,0.2751063553345896,0.5920347757835392,0.3135019504910459,0.05954803887586336
123,20,fc128/bias,0.0003221619292617106,0.004631151910871267,0.17023766564269907,0.9854056725135184,0.26034275178610855,0.521925932331471,0.3052561666087724,0.052794706430878614
123,20,logits/kernel,0.00021250178994591806,0.0050596147775650024,0.004245093314663244,0.9999909896418898,0.11197742441042575,0.48470496680051645,0.13484474326975354,0.014748460505246608
123,20,logits/bias,9.612744179321453e-05,0.00026287679793313146,0.028097293198291597,0.999605903949429,0.028195074421283516,0.08336002771087746,0.09121588425532028,0.005003182139448125
123,50,conv1/kernel,0.0010562501451776942,0.004566870629787445,0.017005172778974332,0.9998554025376459,0.5643662269010845,0.4204684249762844,0.4309343931078178,0.14714636825586097
123,50,conv2/kernel,0.0009995195417634346,0.0095461905002594,0.030204395779110705,0.9995438166640009,0.6826162814873475,0.6116569809631658,0.6783055963610582,0.14957273010832522
123,50,conv3/kernel,0.0009686469181780942,0.010546143632382154,0.039995639697793114,0.9992000814057008,0.6872622793347355,0.7526178601406331,0.7559717038990912,0.08559187984024964
123,50,conv4/kernel,0.0011071438150798533,0.011329440400004387,0.06073109899823497,0.9981553143289843,0.7191446150619636,0.6943405919185862,0.6854212333708402,0.14189884140856074
123,50,bn1/gamma,0.0013978034257888794,0.0031404495239257812,0.0016427873372921226,0.9999986508952131,0.6291527456743454,0.5561952540631026,0.5439502445920017,0.08321579730230332
123,50,bn1/beta,0.0012471900199670927,0.004497825168073177,0.22758594413743402,0.9737585498553554,0.447091070557899,0.6093389798637296,0.6370908161573221,0.09564275077497825
123,50,bn2/gamma,0.0010550785809755325,0.0030891895294189453,0.0013330484331407066,0.9999991117897694,0.8604913355047609,0.5994301270995703,0.5568453368891063,0.06162050138621074
123,50,bn2/beta,0.0011270986969975638,0.004358385922387242,0.19426483607170186,0.9810632647140822,0.8078147823874011,0.6384587259656682,0.7002163685023443,0.08313162943376885
123,50,bn3/gamma,0.0013008294627070427,0.004160761833190918,0.0016102137848440857,0.9999987051793864,0.6402545227822192,0.7141066894198169,0.674532090368816,0.08336962801396527
123,50,bn3/beta,0.0014123254098734606,0.00617590406909585,0.28248047387785336,0.9593716528790008,0.6306071156978039,0.6575625907900837,0.6309671148718665,0.08764302797183628
123,50,bn4/gamma,0.001059575704857707,0.004392743110656738,0.001357873523192761,0.999999078554988,0.5406056017019967,0.6499200673150172,0.6127868755663038,0.07986294819730552
123,50,bn4/beta,0.0009584000682281157,0.0034140851348638535,0.1890634098817757,0.9819649371279645,0.48566678450028145,0.6277230623141847,0.6167829594745965,0.0797247638178837
123,50,fc128/kernel,0.0009302025584132512,0.020009703934192657,0.025667124789642105,0.9996705611550931,0.48341609821483056,0.6286800682349645,0.5774065796598247,0.11832803481390095
123,50,fc128/bias,0.0009051542122904266,0.011085333302617073,0.3324966657990451,0.9435660152456669,0.41802690812030185,0.6173744793504317,0.5702274915194897,0.1013475967777627
123,50,logits/kernel,0.0008244608626029049,0.01725715398788452,0.014946068222257518,0.9998883950556159,0.25778027750372207,0.5693483214668476,0.367783977936821,0.05459581173710949
123,50,logits/bias,0.0005071646883152425,0.0012338715605437756,0.12271225442658805,0.9927016489984855,0.11717824084517758,0.1758867812137626,0.1554932655715646,0.012866375593759298
123,100,conv1/kernel,0.0021041308741029364,0.009297691285610199,0.0345544930911933,0.9994028175881539,0.584520567718241,0.7387995990567375,0.862853570439498,0.14987994748039085
123,100,conv2/kernel,0.0021572096442514046,0.015587707981467247,0.0619312081496545,0.9980816915361465,0.764375069538882,0.6604087268222542,0.6946085216337324,0.22401483622924132
123,100,conv3/kernel,0.0019313242851675188,0.02142317034304142,0.08040389891864351,0.9967675942606689,0.8575964617304642,0.9324410870423558,0.9470941704308952,0.1404526352926467
123,100,conv4/kernel,0.002149612949243987,0.025611236691474915,0.11947312192396428,0.9928562618658375,0.9446697581502164,0.92971240310741,0.9178255526224378,0.1945653360621035
123,100,bn1/gamma,0.002727065235376358,0.005746662616729736,0.0033023536235520998,0.9999945650997274,0.5869728605232377,0.6608844202747445,0.6844287083260522,0.09594619368540831
123,100,bn1/beta,0.0027823052641906543,0.0073835644870996475,0.3564809576322663,0.9343210099729473,0.52568238245542,0.507101307774745,0.5233463933647444,0.12927380267584165
123,100,bn2/gamma,0.0024199336767196655,0.00788956880569458,0.0031050771588281988,0.9999951961448581,0.687394993200209,0.6545054539195231,0.6272737865153131,0.11629240274212747
123,100,bn2/beta,0.0026892901009887282,0.011664803139865398,0.410071092695678,0.914392563625438,0.5799092210491799,0.8221501263339288,0.7894814861417804,0.21212542251303224
123,100,bn3/gamma,0.0022933813743293285,0.009055376052856445,0.0030043467398397417,0.9999954886746063,0.826812262188265,0.8605081576376084,0.7884777291681438,0.11279572816025561
123,100,bn3/beta,0.0028615990814273573,0.010332799050956964,0.41171263731168656,0.9113269775673065,0.8647013817585537,1.1262847292740534,1.0978962359346158,0.10056152330666904
123,100,bn4/gamma,0.0021273193415254354,0.01199650764465332,0.002816042168243799,0.999996035031137,0.5250548098399218,0.8169649430725576,0.7505643530025257,0.1200239772528063
123,100,bn4/beta,0.0019678383492873763,0.009394275402883068,0.3153802045248294,0.9501897093400079,0.46616948083171966,0.6993603814670775,0.6374186242841764,0.10623897620702424
123,100,fc128/kernel,0.0015488376801478197,0.015266761183738708,0.03377331903607935,0.9994295718876054,0.5508925386972936,0.783570063859889,0.6977254888289539,0.18969070150357947
123,100,fc128/bias,0.001333569468101814,0.009734813356772065,0.332487106829015,0.9433356492047715,0.4442094800496797,0.6955821505649551,0.53752879902497,0.14717063935784147
123,100,logits/kernel,0.001639188992847096,0.026082515716552734,0.0252321576820405,0.9996817926230495,0.41994742772363514,0.7403826381212715,0.4660855952348736,0.09471831284551907
123,100,logits/bias,0.0012365287693683058,0.0031229910673573613,0.3281610150530513,0.9450213538485198,0.1836645721470012,0.19811385194737555,0.2047201689141637,0.014134593744998567
