seed,step,config_sha256,keras_loss,pytorch_loss,loss_abs_diff,keras_batch_accuracy,pytorch_batch_accuracy,global_weight_relative_l2,global_gradient_relative_l2,global_update_relative_l2,global_m_relative_l2,global_v_relative_l2,bn_mean_relative_l2,bn_var_relative_l2
123,0,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f,,,,,,0.0,,,,,0.0,0.0
123,1,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f,2.244316339492798,2.244316339492798,0.0,0.1875,0.1875,0.0005112551881692523,2.833674101654587e-05,0.02475507234314015,2.8337071585987816e-05,5.128393882590701e-05,8.700092249318968e-08,3.1054563202311603e-07
123,2,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f,3.008209228515625,3.008330821990967,0.00012159347534179688,0.0625,0.0625,0.0006177288070980487,0.009297070885929647,0.024148183737246396,0.008071497281833422,0.002957951138403297,0.0004549626014864562,2.615949028101899e-06
123,5,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f,2.071232795715332,2.0681777000427246,0.003055095672607422,0.1875,0.1875,0.0015193092794801492,0.10828136039574866,0.07060401395374392,0.042296645620385306,0.014806561531422398,0.002492260545713238,9.056985031309255e-05
123,10,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f,2.2767105102539062,2.282010555267334,0.005300045013427734,0.0625,0.09375,0.004268605995637109,0.1664740551722862,0.14581726335880177,0.11094596154634745,0.016070018447722233,0.012956500728461152,0.0008970473152776328
123,20,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f,2.1210694313049316,2.124436855316162,0.0033674240112304688,0.25,0.25,0.011338876131076802,0.30078938136607464,0.33704575224072925,0.29251385786669876,0.024503506330615196,0.04457953568626569,0.010268810531649205
123,50,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f,2.0385825634002686,2.0392062664031982,0.0006237030029296875,0.15625,0.09375,0.031570920041387854,0.5318315784965011,0.691739722549889,0.5351346915459764,0.07191088961599594,0.11506152109778552,0.08414070470413003
123,100,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f,2.0047740936279297,2.0389890670776367,0.03421497344970703,0.15625,0.1875,0.06083553754940012,0.5848306177493348,0.9016021396532008,0.7233082761233087,0.11189857150016837,0.20019743661377187,0.17861720831383884
