seed,checkpoint,optimizer_step,config_sha256,global_weight_relative_l2,bn1_beta_relative_l2,bn1_gamma_relative_l2,bn1_mean_relative_l2,bn1_variance_relative_l2,bn2_beta_relative_l2,bn2_gamma_relative_l2,bn2_mean_relative_l2,bn2_variance_relative_l2,bn3_beta_relative_l2,bn3_gamma_relative_l2,bn3_mean_relative_l2,bn3_variance_relative_l2,bn4_beta_relative_l2,bn4_gamma_relative_l2,bn4_mean_relative_l2,bn4_variance_relative_l2,conv1_kernel_relative_l2,conv2_kernel_relative_l2,conv3_kernel_relative_l2,conv4_kernel_relative_l2,fc128_bias_relative_l2,fc128_kernel_relative_l2,logits_bias_relative_l2,logits_kernel_relative_l2
42,initial,0,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,after_first_step,1,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f,0.0006079044893850297,0.00206987276763684,2.4732539850140675e-06,3.481279080639191e-08,0.0,0.006387676882682069,7.1656912504545705e-06,9.521774413399333e-08,2.4916166395187403e-08,0.008670574869356339,4.3301555651870345e-05,8.073191493879515e-08,1.0434736056438165e-07,0.0035786384471481712,1.2390460924340197e-06,1.1076391562935792e-07,4.244757848427635e-07,0.0008463652502012859,0.0008059580872252798,0.0012118451215946211,0.0010788723732609632,0.0028892274744325382,0.00010160137927332885,0.00010251847098604668,0.00019911961594621793
42,epoch_001,321,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f,0.19546448373721387,0.43091632342038994,0.010381931389840313,0.2133579696475864,0.05579368477572601,0.6251247433570838,0.013105011289358232,0.40720166272014335,0.2386192306922137,0.6841413170907693,0.01387849272650874,0.48659391485935966,0.21797258181246823,0.41690286135367555,0.008652849590789945,0.5819069903523767,0.19275728742132073,0.11285221075540815,0.19124775275046332,0.28571547384979085,0.36279052292370556,0.5924035646783095,0.08340704976600247,0.5836512163094386,0.07932103981638589
42,epoch_005,1605,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f,0.5664972705752854,0.33817275499139127,0.03810325548363407,0.36090883859765277,0.2881230985604699,0.4873502047029832,0.05514919022034053,0.45616497427353137,0.26265651771542825,0.4309891611934661,0.058143192619782964,0.6397351529348594,0.2861684707729616,0.32607792166778776,0.028044213505137656,0.9589706887740448,0.2797850925950266,0.16721081223923315,0.46122392592663947,0.7082115525276775,0.8730900213010586,0.8592970975803618,0.1913876768275885,0.5153247872946786,0.20136672289221677
42,epoch_010,3210,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f,0.7927438127938221,0.2876167602722585,0.05555911476827184,0.3752384950053782,0.35343901640806086,0.4433047002656616,0.08296565518498238,0.5096657697038832,0.3355143449789158,0.37554120028022375,0.081162801714328,0.6193591800318365,0.350963847657094,0.3136405392222544,0.038894830541550976,1.0059175401834561,0.2902390768575555,0.1917508671447424,0.5908563720799488,0.8919534911744418,1.0701701263687209,0.9760525245043888,0.27540550737149344,0.4122594061133505,0.2844873922221894
42,epoch_020,6420,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f,1.013228451495874,0.36156677639328605,0.0729126344777261,0.34704363440665453,0.33488785225871176,0.37800427648567303,0.11583393026795848,0.5524862132070124,0.3527735149079598,0.30274516582724925,0.11462520098167736,0.5402181070250346,0.41918061725979144,0.29225637133951987,0.051281063513230064,1.200376715502817,0.2939858391541312,0.2462171891057105,0.7148789363546367,1.045540504918442,1.2192842803474528,1.047691771564445,0.4010311711386779,0.47736055015029233,0.4263840154800704
42,epoch_030,9630,341720f5354faa891046710944552ede8c015232e02747d4076952bd2142750f,1.1159500140420027,0.3776665638310296,0.09306506937407229,0.2976255094268003,0.29771141552832686,0.3717064377160846,0.12673102328183744,0.550159017185445,0.37186935814349487,0.27203288926684766,0.12083737101415122,0.47824544341168485,0.41479780445827596,0.27071334100168587,0.057504355700012603,1.2641023715662956,0.2629622385470529,0.30276050590893266,0.7975030247649935,1.122938635777335,1.2782800313710536,1.0310988923464552,0.4918710714898791,0.5153239813951951,0.5280217524731559
